L1	L2	L3	KO	Function	EC	Count
Inorganic ion transport and metabolism	Thiosulfate reductase cytochrome b subunit		COG4117	YdhU:		1
Defense mechanisms	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor		COG4118	Phd:		1
Nucleotide transport and metabolism	Predicted NTP pyrophosphohydrolase, NUDIX family		COG4119	:		1
General function prediction only	Predicted NTP pyrophosphohydrolase, NUDIX family		COG4119	:		1
General function prediction only	ABC-type uncharacterized transport system, permease component		COG4120	:		1
Translation, ribosomal structure and biogenesis	tRNA U34 5-methylaminomethyl-2-thiouridine-forming methyltransferase MnmC		COG4121	MnmC:tRNA modification		1
Translation, ribosomal structure and biogenesis	tRNA 5-hydroxyU34 O-methylase TrmR/YrrM		COG4122	TrmR:tRNA modification		1
Translation, ribosomal structure and biogenesis	tRNA1(Val) A37 N6-methylase TrmN6		COG4123	TrmN6:tRNA modification		1
Carbohydrate transport and metabolism	Beta-mannanase		COG4124	ManB2:		1
Amino acid transport and metabolism	Asp/Glu/hydantoin racemase		COG4126	Dcg1:		1
Carbohydrate transport and metabolism	Predicted sugar epimerase, xylose isomerase-like family		COG4130	:		1
General function prediction only	ABC-type uncharacterized transport system, permease component		COG4132	:		1
Posttranslational modification, protein turnover, chaperones	ABC-type transport system involved in cytochrome c biogenesis, ATPase component		COG4133	CcmA:		1
General function prediction only	ABC-type uncharacterized transport system YnjBCD, periplasmic component		COG4134	YnjB:		1
Inorganic ion transport and metabolism	ABC-type molybdate transport system, ATPase component ModC		COG4148	ModC:Molybdopterin biosynthesis		1
Inorganic ion transport and metabolism	ABC-type molybdate transport system, permease component ModB		COG4149	ModB:Molybdopterin biosynthesis		1
General function prediction only	ABC-type uncharacterized transport system, ATPase component		COG4152	YhaQ:		1
Carbohydrate transport and metabolism	L-fucose mutarotase/ribose pyranase, RbsD/FucU family		COG4154	FucU:		1
Amino acid transport and metabolism	ABC-type arginine/histidine transport system, permease component		COG4160	ArtM:		1
Amino acid transport and metabolism	ABC-type oligopeptide transport system, periplasmic component		COG4166	OppA:		1
Secondary metabolites biosynthesis, transport and catabolism	ABC-type microcin C transport system, duplicated ATPase component YejF		COG4172	YejF:		1
Secondary metabolites biosynthesis, transport and catabolism	ABC-type microcin C transport system, permease component YejB		COG4174	YejB:		1
Amino acid transport and metabolism	ABC-type proline/glycine betaine transport system, ATPase component		COG4175	ProV:		1
Amino acid transport and metabolism	ABC-type proline/glycine betaine transport system, permease component		COG4176	ProW:		1
Amino acid transport and metabolism	ABC-type branched-chain amino acid transport system, permease component		COG4177	LivM:		1
General function prediction only	ABC-type uncharacterized transport system, permease and ATPase components		COG4178	YddA:		1
General function prediction only	Uncharacterized conserved protein MJ1445, calcineurin-like phosphoesterase superfamily		COG4186	:		1
General function prediction only	Predicted dienelactone hydrolase		COG4188	:		1
Transcription	Predicted transcriptional regulator, ArsR family		COG4189	:		1
Signal transduction mechanisms	Signal transduction histidine kinase regulating phosphoglycerate transport system		COG4192	:		1
Function unknown	Uncharacterized conserved protein, DUF2126 family		COG4196	:		1
Coenzyme transport and metabolism	Outer membrane cobalamin receptor protein BtuB		COG4206	BtuB:		1
Inorganic ion transport and metabolism	ABC-type sulfate transport system, permease component		COG4208	CysW:		1
Carbohydrate transport and metabolism	ABC-type xylose transport system, periplasmic component		COG4213	XylF:		1
Carbohydrate transport and metabolism	ABC-type xylose transport system, permease component		COG4214	XylH:		1
Amino acid transport and metabolism	ABC-type arginine transport system, permease component		COG4215	ArtQ:		1
Energy production and conversion	NADP-dependent 3-hydroxy acid dehydrogenase YdfG		COG4221	YdfG:Pyrimidine degradation		1
Function unknown	Uncharacterized conserved protein, contains a phytase-like domain		COG4222	:		1
Function unknown	Uncharacterized conserved protein		COG4223	:		1
Carbohydrate transport and metabolism	Rhamnogalacturonyl hydrolase YesR		COG4225	YesR:		1
General function prediction only	Predicted nuclease of the RNAse H fold, HicB family		COG4226	HicB:		1
Replication, recombination and repair	Antirestriction protein ArdC		COG4227	ArdC:		1
Amino acid transport and metabolism	Delta 1-pyrroline-5-carboxylate dehydrogenase		COG4230	PutA2:		1
Posttranslational modification, protein turnover, chaperones	Thiol-disulfide interchange protein, contains DsbC and DsbD domains		COG4233	:		1
Energy production and conversion	Thiol-disulfide interchange protein, contains DsbC and DsbD domains		COG4233	:		1
Energy production and conversion	Cytochrome c-type biogenesis protein CcmH/NrfG		COG4235	NrfG:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c-type biogenesis protein CcmH/NrfG		COG4235	NrfG:		1
Energy production and conversion	Hydrogenase-4 membrane subunit HyfE		COG4237	HyfE:		1
Secondary metabolites biosynthesis, transport and catabolism	ABC-type microcin C transport system, permease component YejE		COG4239	YejE:		1
Function unknown	Uncharacterized conserved protein YybS, DUF2232 family		COG4241	YybS:		1
Function unknown	Uncharacterized conserved protein, contains a phytase-like domain		COG4246	:		1
General function prediction only	Uncharacterized conserved protein, contains caspase domain		COG4249	:		1
Signal transduction mechanisms	Bacteriophytochrome (light-regulated signal transduction histidine kinase)		COG4251	:		1
Signal transduction mechanisms	Extracytoplasmic sensor domain CHASE2 (specificity unknown)		COG4252	CHASE2:		1
General function prediction only	Uncharacterized peptidoglycan binding protein, contains LysM and FecR  domains		COG4254	:		1
Coenzyme transport and metabolism	Hemin uptake protein HemP		COG4256	HemP:		1
Defense mechanisms	Streptogramin lyase		COG4257	Vgb:		1
General function prediction only	Predicted acyltransferase, LPLAT superfamily		COG4261	:		1
Function unknown	Uncharacterized conserved protein, contains GYD domain		COG4274	:		1
Inorganic ion transport and metabolism	Chromate resistance protein ChrB1		COG4275	ChrB1:		1
General function prediction only	Predicted DNA modification or repair protein, contains radical SAM and helix-hairpin-helix domains		COG4277	:		1
Function unknown	Uncharacterized membrane protein		COG4280	:		1
Function unknown	Uncharacterized conserved protein, UPF0160 family		COG4286	:		1
Function unknown	Uncharacterized conserved protein, DUF2264 domain		COG4289	:		1
Function unknown	Uncharacterized membrane protein		COG4291	:		1
Function unknown	Low temperature requirement protein LtrA (function unknown)		COG4292	LtrA:		1
Function unknown	Uncharacterized conserved protein, YiaAB domain		COG4298	YiaAB:		1
Amino acid transport and metabolism	Ethanolamine ammonia-lyase, small subunit		COG4302	EutC:		1
Amino acid transport and metabolism	Ethanolamine ammonia-lyase, large subunit		COG4303	EutB:		1
Function unknown	Uncharacterized conserved protein, DUF2248 family		COG4307	:		1
Secondary metabolites biosynthesis, transport and catabolism	Limonene-1,2-epoxide hydrolase LimA/EphG		COG4308	LimA:		1
Amino acid transport and metabolism	Sarcosine oxidase delta subunit		COG4311	SoxD:		1
General function prediction only	Predicted dithiol-disulfide oxidoreductase, DUF899 family		COG4312	:		1
Function unknown	Predicted lipoprotein with conserved Yx(FWY)xxD motif (function unknown)		COG4315	:		1
Nucleotide transport and metabolism	Xanthosine utilization system component, XapX domain		COG4317	XapX:		1
General function prediction only	Ketosteroid isomerase homolog YybH		COG4319	YybH:		1
Function unknown	Uncharacterized conserved protein, DUF2252 family		COG4320	:		1
General function prediction only	Predicted DNA-binding protein, contains ribbon-helix-helix (RHH) domain		COG4321	:		1
Function unknown	Uncharacterized membrane protein		COG4325	:		1
Function unknown	Uncharacterized conserved protein, DUF1062 domain		COG4332	:		1
Replication, recombination and repair	3-methylpurine DNA glycosylase AlkC		COG4335	AlkC:		1
Function unknown	Uncharacterized protein, contains Zn-finger domain		COG4391	:		1
Lipid transport and metabolism	Predicted lipid-binding transport protein, Tim44 family		COG4395	Tim44:		1
Defense mechanisms	Lantibiotic modifying enzyme		COG4403	LcnDR2:		1
Function unknown	Uncharacterized membrane protein		COG4420	:		1
Function unknown	Uncharacterized conserved protein		COG4423	:		1
Function unknown	Uncharacterized conserved protein YdeI, YjbR/CyaY-like superfamily, DUF1801 family		COG4430	YdeI:		1
Function unknown	Uncharacterized conserved protein, DUF1499 family		COG4446	:		1
Amino acid transport and metabolism	L-asparaginase II		COG4448	AnsA2:		1
Function unknown	Uncharacterized conserved protein, DUF1778 family		COG4453	:		1
General function prediction only	Uncharacterized copper-binding protein, cupredoxin-like subfamily		COG4454	:		1
Function unknown	Virulence-associated protein VagC (function unknown)		COG4456	VagC:		1
Defense mechanisms	Lysozyme inhibitor LprI		COG4461	LprI:		1
Cell wall/membrane/envelope biogenesis	Surface antigen		COG4520	LipA17:		1
Inorganic ion transport and metabolism	ABC-type taurine transport system, periplasmic component		COG4521	TauA:		1
General function prediction only	Uncharacterized NAD(P)/FAD-binding protein YdhS		COG4529	YdhS:		1
Function unknown	Uncharacterized conserved protein		COG4530	:		1
Inorganic ion transport and metabolism	ABC-type Zn2+ transport system, periplasmic component/surface adhesin ZnuA		COG4531	ZnuA:		1
Inorganic ion transport and metabolism	Mg2+ and Co2+ transporter CorB, contains DUF21, CBS pair, and CorC-HlyC domains		COG4536	CorB:		1
Function unknown	Uncharacterized membrane protein		COG4541	:		1
Function unknown	Uncharacterized conserved protein		COG4544	:		1
Coenzyme transport and metabolism	Cobalamin biosynthesis cobaltochelatase CobT subunit		COG4547	CobT2:Cobalamine/B12 biosynthesis		1
Function unknown	Uncharacterized conserved protein YcnI, contains cohesin/reeler-like domain		COG4549	YcnI:		1
General function prediction only	Predicted protein tyrosine phosphatase		COG4551	:		1
General function prediction only	Predicted acetyltransferase		COG4552	Eis:		1
Lipid transport and metabolism	Poly-beta-hydroxyalkanoate depolymerase		COG4553	DepA:		1
Inorganic ion transport and metabolism	ABC-type hemin transport system, periplasmic component		COG4558	ChuT:		1
Inorganic ion transport and metabolism	ABC-type hemin transport system, ATPase component		COG4559	:		1
Signal transduction mechanisms	Signal transduction histidine kinase		COG4564	:		1
Transcription	DNA-binding response regulator DpiB of citrate/malate metabolism		COG4565	CitB:		1
Signal transduction mechanisms	DNA-binding response regulator DpiB of citrate/malate metabolism		COG4565	CitB:		1
Signal transduction mechanisms	DNA-binding response regulator, FixJ family, consists of REC and HTH domains		COG4566	FixJ:		1
Transcription	DNA-binding response regulator, FixJ family, consists of REC and HTH domains		COG4566	FixJ:		1
Signal transduction mechanisms	DNA-binding response regulator, ActR/RegA family, consists of REC and Fis-type HTH domains		COG4567	:		1
Transcription	DNA-binding response regulator, ActR/RegA family, consists of REC and Fis-type HTH domains		COG4567	:		1
Cell wall/membrane/envelope biogenesis	Outer membrane protease		COG4571	OmpT:		1
Inorganic ion transport and metabolism	Cation transport regulator ChaB		COG4572	ChaB:		1
Carbohydrate transport and metabolism	Tagatose-1,6-bisphosphate aldolase non-catalytic subunit AgaZ/GatZ		COG4573	GatZ:		1
Translation, ribosomal structure and biogenesis	Membrane-anchored ribosome-binding protein ElaB, inhibits growth in stationary phase, YqjD/DUF883 family		COG4575	ElaB:		1
Replication, recombination and repair	Superfamily II RNA helicase		COG4581	Dob10:		1
Amino acid transport and metabolism	Sarcosine oxidase gamma subunit		COG4583	SoxG:		1
Mobilome: prophages, transposons	Transposase		COG4584	:		1
Signal transduction mechanisms	Signal transduction histidine kinase ComP		COG4585	ComP:		1
General function prediction only	ABC-type uncharacterized transport system, ATPase component		COG4586	:		1
General function prediction only	Predicted CDP-diglyceride synthetase/phosphatidate cytidylyltransferase		COG4589	YnbB:		1
Cell wall/membrane/envelope biogenesis	ABC-type transport system involved in lipoprotein release, permease component LolC		COG4591	LolE:		1
Amino acid transport and metabolism	ABC-type amino acid transport system, permease component		COG4597	BatB:		1
Amino acid transport and metabolism	ABC-type histidine transport system, ATPase component		COG4598	HisP:		1
Nucleotide transport and metabolism	ABC-type guanosine uptake system NupNOPQ, permease component NupP		COG4603	NupP:		1
Amino acid transport and metabolism	ABC-type oligopeptide transport system, ATPase component		COG4608	AppF:		1
Intracellular trafficking, secretion, and vesicular transport	ABC-type protease/lipase transport system, ATPase and permease components		COG4618	ArpD:		1
Function unknown	Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain		COG4625	:		1
General function prediction only	Predicted SAM-depedendent methyltransferase		COG4627	:		1
Nucleotide transport and metabolism	Xanthine dehydrogenase, Fe-S cluster and FAD-binding subunit XdhA		COG4630	XdhA:		1
Nucleotide transport and metabolism	Xanthine dehydrogenase, molybdopterin-binding subunit XdhB		COG4631	XdhB:		1
General function prediction only	Plastocyanin domain containing protein		COG4633	:		1
General function prediction only	Predicted nuclease, contains PIN domain, potential toxin-antitoxin system component		COG4634	:		1
Inorganic ion transport and metabolism	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit		COG4638	HcaE:		1
General function prediction only	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit		COG4638	HcaE:		1
Cell cycle control, cell division, chromosome partitioning	Spore maturation protein CgeB		COG4641	:		1
Mobilome: prophages, transposons	Uncharacterized domain associated with phage/plasmid primase		COG4643	:		1
Mobilome: prophages, transposons	Transposase and inactivated derivatives, TnpA family		COG4644	:		1
General function prediction only	Predicted acyltransferase		COG4645	OpgC:		1
Replication, recombination and repair	Adenine-specific DNA methylase, N12 class		COG4646	:		1
