#GroupName	ProteinCount	SpeciesCount	FunctionalCategory	ConsensusFunctionalDescription
VOG31068	2	2	Xu	REFSEQ hypothetical protein
VOG31069	13	13	Xu	REFSEQ hypothetical protein
VOG31070	6	6	Xu	REFSEQ hypothetical protein
VOG31071	2	2	Xu	REFSEQ head-tail adaptor Ad1
VOG31072	37	37	Xu	REFSEQ hypothetical protein
VOG31073	4	4	Xu	REFSEQ hypothetical protein
VOG31074	9	9	Xu	sp|P20212|C84_SSV1 Uncharacterized protein C-84
VOG31075	9	9	Xu	REFSEQ hypothetical protein
VOG31076	4	4	Xu	REFSEQ hypothetical protein
VOG31077	7	7	Xu	REFSEQ hypothetical protein
VOG31078	4	4	Xu	REFSEQ hypothetical protein
VOG31079	3	3	Xu	REFSEQ hypothetical protein
VOG31080	2	2	Xu	REFSEQ hypothetical protein
VOG31081	2	2	Xu	REFSEQ hypothetical protein
VOG31082	2	2	Xu	REFSEQ head outer capsid protein
VOG31083	9	9	Xu	sp|Q5UQ97|YL539_MIMIV Uncharacterized protein L539
VOG31084	3	3	Xu	REFSEQ DUF3800 domain-containing protein
VOG31085	2	2	Xu	REFSEQ hypothetical protein
VOG31086	8	8	Xu	REFSEQ hypothetical protein
VOG31087	2	2	Xu	REFSEQ hypothetical protein
VOG31088	5	5	Xu	REFSEQ hypothetical protein
VOG31089	2	2	Xu	REFSEQ hypothetical protein
VOG31090	2	2	Xu	REFSEQ hypothetical protein
VOG31091	2	2	Xu	REFSEQ hypothetical protein
VOG31092	5	5	Xu	REFSEQ hypothetical protein
VOG31093	2	2	Xu	REFSEQ hypothetical protein
VOG31094	3	3	Xu	REFSEQ hypothetical protein
VOG31095	3	2	Xu	REFSEQ hypothetical protein
VOG31096	2	2	Xu	REFSEQ hypothetical protein
VOG31097	2	2	Xu	REFSEQ hypothetical protein
VOG31098	4	4	Xu	REFSEQ hypothetical protein
VOG31099	4	4	Xu	REFSEQ hypothetical protein
VOG31100	2	2	Xu	REFSEQ hypothetical protein
VOG31101	13	13	Xu	REFSEQ hypothetical protein
VOG31102	2	2	Xu	REFSEQ hypothetical protein
VOG31103	2	2	Xu	REFSEQ membrane associated protein
VOG31104	3	3	Xu	REFSEQ hypothetical protein
VOG31105	2	2	Xu	REFSEQ hypothetical protein
VOG31106	4	4	Xu	REFSEQ hypothetical protein
VOG31107	6	6	Xu	REFSEQ hypothetical protein
VOG31108	2	2	Xu	REFSEQ hypothetical protein
VOG31109	2	2	Xu	REFSEQ hypothetical protein
VOG31110	2	2	Xu	REFSEQ hypothetical protein
VOG31111	8	8	Xu	REFSEQ Cas4 family exonuclease
VOG31112	2	2	Xu	REFSEQ 024L
VOG31113	2	2	Xu	REFSEQ hypothetical protein
VOG31114	2	2	Xu	REFSEQ hypothetical protein
VOG31115	3	3	Xu	REFSEQ hypothetical protein
VOG31116	3	3	Xu	REFSEQ hypothetical protein
VOG31117	2	2	Xu	sp|P09305|ORF57_VZVD Uncharacterized protein 57
VOG31118	6	6	Xu	REFSEQ hypothetical protein
VOG31119	50	50	Xu	REFSEQ hypothetical protein
VOG31120	14	14	Xu	sp|P38396|SIEB_BPP22 Superinfection exclusion protein B
VOG31121	2	2	Xu	REFSEQ hypothetical protein
VOG31122	38	38	Xu	REFSEQ hypothetical protein
VOG31123	5	5	Xu	REFSEQ hypothetical protein
VOG31124	3	3	Xu	REFSEQ hypothetical protein
VOG31125	2	2	Xu	REFSEQ hypothetical protein
VOG31126	2	2	Xu	REFSEQ hypothetical protein
VOG31127	2	2	Xu	REFSEQ hypothetical protein
VOG31128	3	3	Xu	REFSEQ hypothetical protein
VOG31129	2	2	Xu	REFSEQ hypothetical protein
VOG31130	7	7	Xu	REFSEQ hypothetical protein
VOG31131	5	5	Xu	REFSEQ hypothetical protein
VOG31132	4	4	Xu	REFSEQ hypothetical protein
VOG31133	4	4	Xu	REFSEQ hypothetical protein
VOG31134	2	2	Xu	REFSEQ putative orfan
VOG31135	2	2	Xs	sp|P0CA40|ETFL_ASFK5 Early transcription factor large subunit homolog
VOG31136	10	10	Xu	REFSEQ hypothetical protein
VOG31137	5	5	Xu	REFSEQ hypothetical protein
VOG31138	7	7	Xu	REFSEQ hypothetical protein
VOG31139	3	3	Xu	REFSEQ hypothetical protein
VOG31140	2	2	Xu	REFSEQ hypothetical protein
VOG31141	2	2	Xu	REFSEQ hypothetical protein
VOG31142	10	10	Xu	REFSEQ hypothetical protein
VOG31143	2	2	Xu	REFSEQ hypothetical protein
VOG31144	18	18	Xu	REFSEQ hypothetical protein
VOG31145	3	3	Xu	REFSEQ hypothetical protein
VOG31146	2	2	Xu	REFSEQ putative capsid protein
VOG31147	2	2	Xu	sp|Q6R7H7|Y047_OSHVF Uncharacterized protein ORF47
VOG31148	2	2	Xu	REFSEQ hypothetical protein
VOG31149	3	3	Xu	REFSEQ hypothetical protein
VOG31150	2	2	Xu	REFSEQ gp75
VOG31151	3	3	Xu	REFSEQ hypothetical protein
VOG31152	3	3	Xu	REFSEQ hypothetical protein
VOG31153	2	2	Xu	REFSEQ hypothetical protein
VOG31154	4	4	Xu	REFSEQ hypothetical protein
VOG31155	2	2	Xu	REFSEQ hypothetical protein
VOG31156	16	16	Xu	REFSEQ hypothetical protein
VOG31157	3	3	Xu	REFSEQ EsV-1-40
VOG31158	2	2	Xu	REFSEQ hypothetical protein
VOG31159	6	6	Xu	REFSEQ hypothetical protein
VOG31160	10	10	Xu	REFSEQ hypothetical protein
VOG31161	4	4	Xu	REFSEQ hypothetical protein
VOG31162	21	21	Xu	sp|Q91FA3|422L_IIV6 Uncharacterized protein 422L
VOG31163	3	3	Xu	REFSEQ hypothetical protein
VOG31164	4	2	Xu	REFSEQ hypothetical protein
VOG31165	2	2	Xu	REFSEQ hypothetical protein
VOG31166	2	2	Xu	REFSEQ ORF1
VOG31167	2	2	Xu	REFSEQ polysaccharide pyruvyl transferase protein
VOG31168	2	2	Xu	REFSEQ hypothetical protein
VOG31169	3	3	Xu	REFSEQ hypothetical protein
VOG31170	2	2	Xu	REFSEQ hypothetical protein
VOG31171	2	2	Xu	REFSEQ hypothetical protein
VOG31172	3	3	Xu	REFSEQ hypothetical protein
VOG31173	22	22	Xu	REFSEQ hypothetical protein
VOG31174	3	3	Xu	REFSEQ hypothetical protein
VOG31175	2	2	Xu	REFSEQ hypothetical protein
VOG31176	10	6	Xu	REFSEQ hypothetical protein
VOG31177	3	3	Xu	REFSEQ hypothetical protein
VOG31178	4	4	Xu	REFSEQ hypothetical protein
VOG31179	2	2	Xu	REFSEQ hypothetical protein
VOG31180	6	6	Xu	REFSEQ hypothetical protein
VOG31181	3	3	Xu	REFSEQ hypothetical protein
VOG31182	8	8	Xu	REFSEQ hypothetical protein
VOG31183	7	7	Xu	REFSEQ hypothetical protein
VOG31184	2	2	Xu	REFSEQ hypothetical protein
VOG31185	4	4	Xu	REFSEQ protein ORF102
VOG31186	2	2	Xu	REFSEQ hypothetical protein
VOG31187	5	5	Xu	REFSEQ hypothetical protein
VOG31188	2	2	Xu	REFSEQ hypothetical protein
VOG31189	3	3	Xu	REFSEQ hypothetical protein
VOG31190	2	2	Xu	REFSEQ hypothetical protein
VOG31191	2	2	Xu	REFSEQ hypothetical protein
VOG31192	2	2	Xu	REFSEQ hypothetical protein
VOG31193	2	2	Xu	REFSEQ hypothetical protein
VOG31194	6	6	Xu	REFSEQ hypothetical protein
VOG31195	7	7	Xu	REFSEQ hypothetical protein
VOG31196	3	3	Xu	REFSEQ hypothetical protein
VOG31197	23	3	Xu	REFSEQ hypothetical protein
VOG31198	2	2	Xu	REFSEQ hypothetical protein
VOG31199	6	3	Xu	REFSEQ hypothetical protein
VOG31200	2	2	Xu	REFSEQ hypothetical protein
VOG31201	3	3	Xu	REFSEQ hypothetical protein
VOG31202	3	3	Xu	REFSEQ hypothetical protein
VOG31203	106	105	XhXr	sp|P28934|HELI_EHV1B DNA replication helicase
VOG31204	3	3	Xu	REFSEQ hypothetical protein
VOG31205	2	2	Xu	REFSEQ hypothetical protein
VOG31206	4	4	Xu	REFSEQ hypothetical protein
VOG31207	3	3	Xu	REFSEQ hypothetical protein
VOG31208	3	3	Xu	REFSEQ hypothetical protein
VOG31209	3	3	Xu	sp|Q5UPL4|YR133_MIMIV Uncharacterized protein R133
VOG31210	5	5	Xu	REFSEQ hypothetical protein
VOG31211	2	2	Xu	REFSEQ hypothetical protein
VOG31212	8	8	Xu	REFSEQ hypothetical protein
VOG31213	4	4	Xu	REFSEQ hypothetical protein
VOG31214	20	20	Xu	sp|P51732|YO28_BPHC1 Uncharacterized 12.7 kDa protein in lys 3'region
VOG31215	2	2	Xu	REFSEQ putative orfan
VOG31216	2	2	Xu	REFSEQ hypothetical protein
VOG31217	5	5	Xu	REFSEQ hypothetical protein
VOG31218	2	2	Xu	REFSEQ hypothetical protein
VOG31219	3	3	Xu	REFSEQ hypothetical protein
VOG31220	8	8	Xu	sp|Q6GZN2|093L_FRG3G Uncharacterized protein 093L
VOG31221	2	2	Xu	REFSEQ hypothetical protein
VOG31222	14	14	Xu	REFSEQ aspartyl protease
VOG31223	8	8	Xu	REFSEQ hypothetical protein
VOG31224	28	28	Xu	REFSEQ hypothetical protein
VOG31225	114	69	Xr	sp|P24698|PHOSP_NDVB Phosphoprotein
VOG31226	6	6	Xu	REFSEQ hypothetical protein
VOG31227	2	2	Xu	REFSEQ hypothetical protein
VOG31228	4	4	Xu	REFSEQ hypothetical protein
VOG31229	2	2	Xu	sp|A8JYX6|Y075_SIFVH Uncharacterized protein 75
VOG31230	3	3	Xu	REFSEQ hypothetical protein
VOG31231	5	5	XhXp	sp|P0C5U5|PB1F2_I00A0 Protein PB1-F2
VOG31232	2	2	Xu	REFSEQ hypothetical protein
VOG31233	166	166	Xu	REFSEQ tail fiber protein
VOG31234	6	6	Xu	REFSEQ hypothetical protein
VOG31235	2	2	Xu	REFSEQ hypothetical protein
VOG31236	16	16	Xu	REFSEQ hypothetical protein
VOG31237	2	2	Xu	REFSEQ hypothetical protein
VOG31238	6	6	Xu	REFSEQ hypothetical protein
VOG31239	38	38	Xu	REFSEQ hypothetical protein
VOG31240	9	9	Xu	REFSEQ hypothetical protein
VOG31241	2	2	Xu	REFSEQ hypothetical protein
VOG31242	5	5	Xu	REFSEQ hypothetical protein
VOG31243	2	2	Xu	REFSEQ hypothetical protein
VOG31244	3	3	Xu	REFSEQ hypothetical protein
VOG31245	2	2	Xu	REFSEQ E4 15 kDa
VOG31246	2	2	Xu	REFSEQ hypothetical protein
VOG31247	2	2	Xu	REFSEQ hypothetical protein
VOG31248	2	2	Xu	REFSEQ hypothetical protein
VOG31249	8	8	Xu	REFSEQ hypothetical protein
VOG31250	5	5	Xu	REFSEQ hypothetical protein
VOG31251	2	2	Xu	REFSEQ hypothetical protein
VOG31252	2	2	Xu	REFSEQ hypothetical protein
VOG31253	6	6	Xu	REFSEQ hypothetical protein
VOG31254	5	5	Xu	REFSEQ hypothetical protein
VOG31255	4	4	Xu	REFSEQ hypothetical protein
VOG31256	12	12	Xu	REFSEQ hypothetical protein
VOG31257	2	2	Xu	REFSEQ hypothetical protein
VOG31258	6	6	Xu	REFSEQ hypothetical protein
VOG31259	7	7	Xu	REFSEQ hypothetical protein
VOG31260	28	27	Xu	sp|Q8QL21|Y209_SIRV1 Uncharacterized protein 209
VOG31261	2	2	Xu	REFSEQ hypothetical protein
VOG31262	2	2	Xu	REFSEQ hypothetical protein
VOG31263	3	3	Xu	REFSEQ hypothetical protein
VOG31264	9	9	Xu	sp|Q5UP72|YR604_MIMIV Uncharacterized protein R604
VOG31265	5	5	Xu	REFSEQ hypothetical protein
VOG31266	55	55	Xu	REFSEQ hypothetical protein
VOG31267	2	2	Xu	REFSEQ hypothetical protein
VOG31268	4	4	Xu	REFSEQ minor head protein
VOG31269	4	4	Xu	REFSEQ hypothetical protein
VOG31270	9	7	Xu	REFSEQ tail completion or Neck1 protein
VOG31271	8	8	Xu	REFSEQ hypothetical protein
VOG31272	2	2	Xu	REFSEQ hypothetical protein
VOG31273	3	3	Xu	REFSEQ hypothetical protein
VOG31274	4	4	Xu	REFSEQ hypothetical protein
VOG31275	6	6	Xu	REFSEQ hypothetical protein
VOG31276	2	2	Xu	REFSEQ hypothetical protein
VOG31277	10	10	Xu	REFSEQ hypothetical protein
VOG31278	5	5	Xu	REFSEQ hypothetical protein
VOG31279	2	2	Xu	REFSEQ hypothetical protein
VOG31280	6	6	Xu	REFSEQ hypothetical protein
VOG31281	4	4	Xu	REFSEQ hypothetical protein
VOG31282	6	6	Xu	REFSEQ hypothetical protein
VOG31283	4	4	Xu	REFSEQ hypothetical protein
VOG31284	2	2	Xu	REFSEQ structural protein
VOG31285	2	2	Xu	REFSEQ hypothetical protein
VOG31286	2	2	Xu	REFSEQ hypothetical protein
VOG31287	3	3	Xu	REFSEQ hypothetical protein
VOG31288	12	9	Xu	sp|Q5UPS8|YL243_MIMIV Uncharacterized protein L243
VOG31289	4	4	Xu	REFSEQ hypothetical protein
VOG31290	4	4	Xu	REFSEQ hypothetical protein
VOG31291	2	2	Xu	REFSEQ hypothetical protein
VOG31292	2	2	Xu	REFSEQ hypothetical protein
VOG31293	3	3	Xu	REFSEQ hypothetical protein
VOG31294	3	3	Xu	REFSEQ hypothetical protein
VOG31295	2	2	Xu	REFSEQ hypothetical protein
VOG31296	2	2	Xu	REFSEQ hypothetical protein
VOG31297	3	3	Xu	REFSEQ hypothetical protein
VOG31298	2	2	Xu	REFSEQ hypothetical protein
VOG31299	6	6	Xu	REFSEQ hypothetical protein
VOG31300	3	3	XhXr	sp|Q0VSL7|EFTU_ALCBS Elongation factor Tu
VOG31301	2	2	Xu	REFSEQ hypothetical protein
VOG31302	2	2	Xu	REFSEQ capsid protein
VOG31303	10	10	Xu	REFSEQ hypothetical protein
VOG31304	2	2	Xu	REFSEQ protein ORF68
VOG31305	6	6	Xu	REFSEQ hypothetical protein
VOG31306	4	4	Xu	REFSEQ hypothetical protein
VOG31307	2	2	Xu	REFSEQ protease
VOG31308	2	2	Xu	REFSEQ tail length tape measure protein
VOG31309	860	860	XpXrXs	sp|P07394|MATA_BPGA Maturation protein A
VOG31310	3	3	Xu	REFSEQ hypothetical protein
VOG31311	2	2	Xu	REFSEQ hypothetical protein
VOG31312	2	2	Xu	REFSEQ hypothetical protein
VOG31313	4	4	Xu	REFSEQ hypothetical protein
VOG31314	2	2	Xs	sp|P0CA59|VF152_ASFK5 Uncharacterized protein EP152R
VOG31315	5	5	Xu	REFSEQ hypothetical protein
VOG31316	2	2	Xu	REFSEQ hypothetical protein
VOG31317	5	4	Xu	REFSEQ hypothetical protein
VOG31318	6	6	Xu	REFSEQ hypothetical protein
VOG31319	2	2	Xu	REFSEQ hypothetical protein
VOG31320	2	2	Xu	REFSEQ hypothetical protein
VOG31321	73	73	Xu	REFSEQ hypothetical protein
VOG31322	4	4	Xu	REFSEQ hypothetical protein
VOG31323	3	3	Xu	REFSEQ hypothetical protein
VOG31324	5	5	Xu	REFSEQ hypothetical protein
VOG31325	2	2	Xu	REFSEQ hypothetical protein
VOG31326	2	2	Xu	REFSEQ gp0.9
VOG31327	6	6	Xp	sp|F5H8Q3|UL148_HCMVM Membrane protein UL148
VOG31328	4	4	Xu	REFSEQ membrane protein
VOG31329	2	2	Xu	REFSEQ hypothetical protein
VOG31330	3	3	Xu	REFSEQ hypothetical protein
VOG31331	62	62	Xu	REFSEQ DNA polymerase
VOG31332	7	7	Xu	sp|P14111|VKIL_BPP22 Protein kil
VOG31333	2	2	Xu	REFSEQ hypothetical protein
VOG31334	17	17	Xu	REFSEQ hypothetical protein
VOG31335	3	3	Xu	REFSEQ hypothetical protein
VOG31336	7	7	Xu	REFSEQ hypothetical protein
VOG31337	14	14	Xu	REFSEQ hypothetical protein
VOG31338	2	2	Xu	REFSEQ hypothetical protein
VOG31339	2	2	Xu	REFSEQ hypothetical protein
VOG31340	2	2	Xu	REFSEQ HNH endonuclease
VOG31341	4	4	Xu	REFSEQ hypothetical protein
VOG31342	5	5	Xu	sp|Q9ENK8|VP8_CTFVL Uncharacterized protein VP8
VOG31343	2	2	Xu	REFSEQ hypothetical protein
VOG31344	32	32	Xu	REFSEQ hypothetical protein
VOG31345	12	12	Xu	sp|Q5UNY3|YL729_MIMIV Uncharacterized protein L729
VOG31346	3	3	Xu	REFSEQ hypothetical protein
VOG31347	3	3	Xu	REFSEQ hypothetical protein
VOG31348	2	2	Xu	REFSEQ hypothetical protein
VOG31349	3	3	Xu	REFSEQ hypothetical protein
VOG31350	4	4	Xu	REFSEQ hypothetical protein
VOG31351	2	2	Xu	REFSEQ hypothetical protein
VOG31352	3	3	Xu	REFSEQ hypothetical protein
VOG31353	3	3	Xu	REFSEQ hypothetical protein
VOG31354	13	13	Xu	REFSEQ hypothetical protein
VOG31355	2	2	Xu	REFSEQ hypothetical protein
VOG31356	13	13	Xu	REFSEQ hypothetical protein
VOG31357	5	5	Xu	REFSEQ unknown similar to AMEV032
VOG31358	4	4	Xu	REFSEQ hypothetical protein
VOG31359	2	2	Xu	REFSEQ hypothetical protein
VOG31360	6	6	Xu	REFSEQ hypothetical protein
VOG31361	3	3	Xu	REFSEQ hypothetical protein
VOG31362	4	2	Xu	REFSEQ hypothetical protein
VOG31363	2	2	Xu	REFSEQ hypothetical protein
VOG31364	2	2	Xu	REFSEQ hypothetical protein
VOG31365	71	71	Xu	REFSEQ hypothetical protein
VOG31366	2	2	Xu	REFSEQ hypothetical protein
VOG31367	3	3	Xu	REFSEQ hypothetical protein
VOG31368	11	11	Xu	REFSEQ hypothetical protein
VOG31369	2	2	Xu	REFSEQ Ig family protein
VOG31370	17	17	Xu	REFSEQ DNA polymerase
VOG31371	2	2	Xu	REFSEQ hypothetical protein
VOG31372	2	2	Xu	REFSEQ major tail protein
VOG31373	3	3	Xu	REFSEQ hypothetical protein
VOG31374	2	2	Xu	REFSEQ hypothetical protein
VOG31375	2	2	Xu	REFSEQ hypothetical protein
VOG31376	3	3	Xu	REFSEQ hypothetical protein
VOG31377	15	5	Xu	sp|Q9M2N5|DSLE_ARATH Zinc finger BED domain-containing protein DAYSLEEPER
VOG31378	3	3	Xu	REFSEQ head maturation protease
VOG31379	16	16	Xu	REFSEQ hypothetical protein
VOG31380	11	11	Xu	REFSEQ hypothetical protein
VOG31381	3	2	Xu	REFSEQ hypothetical protein
VOG31382	6	3	Xu	REFSEQ hypothetical protein
VOG31383	4	4	Xu	REFSEQ hypothetical protein
VOG31384	2	2	XhXp	sp|P08764|T3RE_BPP1 Type III restriction-modification enzyme EcoPI Res subunit
VOG31385	3	3	Xu	REFSEQ hypothetical protein
VOG31386	5	5	Xu	REFSEQ hypothetical protein
VOG31387	2	2	Xu	REFSEQ hypothetical protein
VOG31388	3	3	Xu	REFSEQ hypothetical protein
VOG31389	2	2	Xu	REFSEQ Phi92_gp246
VOG31390	3	2	Xu	REFSEQ hypothetical protein
VOG31391	2	2	Xu	REFSEQ hypothetical protein
VOG31392	6	6	Xu	REFSEQ hypothetical protein
VOG31393	3	3	Xu	REFSEQ hypothetical protein
VOG31394	15	15	Xu	REFSEQ internalin-like protein
VOG31395	14	13	XhXp	sp|Q64902|X_ASHV Protein X
VOG31396	2	2	Xu	REFSEQ hypothetical protein
VOG31397	3	3	Xu	REFSEQ gp89
VOG31398	2	2	Xu	REFSEQ gp16
VOG31399	16	16	Xu	REFSEQ hypothetical protein
VOG31400	3	2	Xu	REFSEQ hypothetical protein
VOG31401	2	2	Xu	sp|P25132|VG110_BPPF1 12.0 kDa protein
VOG31402	3	3	Xr	sp|P03008|TNP3_ECOLX Transposase for transposon Tn3
VOG31403	3	3	Xu	REFSEQ hypothetical protein
VOG31404	2	2	Xu	REFSEQ hypothetical protein
VOG31405	2	2	Xu	REFSEQ hypothetical protein
VOG31406	3	3	Xu	REFSEQ hypothetical protein
VOG31407	2	2	Xu	REFSEQ hypothetical protein
VOG31408	49	49	Xu	REFSEQ hypothetical protein
VOG31409	23	23	Xu	REFSEQ hypothetical protein
VOG31410	2	2	Xu	REFSEQ hypothetical protein
VOG31411	4	4	Xu	REFSEQ hypothetical protein
VOG31412	2	2	Xu	REFSEQ hypothetical protein
VOG31413	4	4	Xu	REFSEQ hypothetical protein
VOG31414	6	6	Xu	REFSEQ hypothetical protein
VOG31415	2	2	Xu	REFSEQ hypothetical protein
VOG31416	2	2	Xu	REFSEQ hypothetical protein
VOG31417	2	2	Xh	sp|A2C0A9|PYRE_PROM1 Orotate phosphoribosyltransferase
VOG31418	42	41	Xu	REFSEQ hypothetical protein
VOG31419	2	2	Xu	REFSEQ hypothetical protein
VOG31420	2	2	Xu	REFSEQ hypothetical protein
VOG31421	2	2	Xu	REFSEQ hypothetical protein
VOG31422	2	2	Xu	REFSEQ hypothetical protein
VOG31423	2	2	Xu	REFSEQ hypothetical protein
VOG31424	2	2	Xu	REFSEQ hypothetical protein
VOG31425	2	2	Xu	REFSEQ hypothetical protein
VOG31426	2	2	Xu	REFSEQ hypothetical protein
VOG31427	2	2	Xu	REFSEQ hypothetical protein
VOG31428	2	2	Xu	sp|Q80HT7|VA201_VACCW Uncharacterized protein VACWR201
VOG31429	4	4	Xu	REFSEQ hypothetical protein
VOG31430	3	3	Xu	REFSEQ membrane protein
VOG31431	2	2	Xu	REFSEQ immediate-early protein
VOG31432	6	6	Xu	REFSEQ ribonucleotide reductase
VOG31433	2	2	Xu	REFSEQ P2
VOG31434	2	2	Xu	REFSEQ hypothetical protein
VOG31435	3	2	Xu	sp|P76073|YNAE_ECOLI Uncharacterized protein YnaE
VOG31436	4	4	Xu	REFSEQ hypothetical protein
VOG31437	8	8	Xu	REFSEQ hypothetical protein
VOG31438	3	3	Xu	REFSEQ hypothetical protein
VOG31439	2	2	Xu	REFSEQ maturation protein
VOG31440	2	2	Xu	REFSEQ head-to-tail connector complex protein
VOG31441	2	2	Xu	REFSEQ hypothetical protein
VOG31442	3	3	Xu	REFSEQ hypothetical protein
VOG31443	3	3	Xu	REFSEQ hypothetical protein
VOG31444	5	5	Xu	REFSEQ glutamine amidotransferase
VOG31445	15	15	Xu	REFSEQ hypothetical protein
VOG31446	15	15	Xu	REFSEQ hypothetical protein
VOG31447	2	2	Xu	REFSEQ hypothetical protein
VOG31448	2	2	Xu	REFSEQ hypothetical protein
VOG31449	2	2	Xu	REFSEQ hypothetical protein
VOG31450	2	2	Xu	REFSEQ hypothetical protein
VOG31451	2	2	Xu	REFSEQ hypothetical protein
VOG31452	2	2	Xu	REFSEQ hypothetical protein
VOG31453	3	2	Xu	REFSEQ hypothetical protein
VOG31454	8	8	Xu	REFSEQ hypothetical protein
VOG31455	7	7	Xu	sp|Q197D7|023R_IIV3 Uncharacterized protein 023R
VOG31456	3	3	Xu	REFSEQ hypothetical protein
VOG31457	2	2	Xu	REFSEQ hypothetical protein
VOG31458	8	8	Xu	REFSEQ hypothetical protein
VOG31459	2	2	Xu	REFSEQ hypothetical protein
VOG31460	3	3	Xu	REFSEQ hypothetical protein
VOG31461	4	4	Xu	REFSEQ hypothetical protein
VOG31462	5	5	Xu	REFSEQ hypothetical protein
VOG31463	22	22	Xu	REFSEQ hypothetical protein
VOG31464	2	2	Xu	REFSEQ hypothetical protein
VOG31465	3	3	Xu	REFSEQ hypothetical protein
VOG31466	3	3	Xu	REFSEQ hypothetical protein
VOG31467	7	7	Xu	REFSEQ hypothetical protein
VOG31468	2	2	Xu	REFSEQ hypothetical protein
VOG31469	2	2	Xu	REFSEQ hypothetical protein
VOG31470	2	2	Xu	REFSEQ hypothetical protein
VOG31471	2	2	Xu	REFSEQ hypothetical protein
VOG31472	5	3	Xh	sp|Q6UWM5|GPRL1_HUMAN GLIPR1-like protein 1
VOG31473	3	3	Xu	REFSEQ hypothetical protein
VOG31474	8	8	Xu	REFSEQ hypothetical protein
VOG31475	26	26	Xu	REFSEQ peptidase
VOG31476	2	2	Xu	REFSEQ hypothetical protein
VOG31477	9	9	Xu	REFSEQ hypothetical protein
VOG31478	2	2	Xu	REFSEQ hypothetical protein
VOG31479	3	3	Xu	REFSEQ hypothetical protein
VOG31480	5	5	Xu	REFSEQ hypothetical protein
VOG31481	10	10	Xu	REFSEQ hypothetical protein
VOG31482	2	2	Xu	REFSEQ hypothetical protein
VOG31483	4	4	Xu	REFSEQ hypothetical protein
VOG31484	6	6	Xu	REFSEQ hypothetical protein
VOG31485	2	2	Xu	REFSEQ hypothetical protein
VOG31486	2	2	Xu	REFSEQ hypothetical protein
VOG31487	2	2	Xu	REFSEQ hypothetical protein
VOG31488	6	6	Xu	REFSEQ hypothetical protein
VOG31489	6	6	Xu	REFSEQ hypothetical protein
VOG31490	13	13	Xu	REFSEQ hypothetical protein
VOG31491	2	2	Xu	REFSEQ hypothetical protein
VOG31492	2	2	Xu	REFSEQ protein ORF152
VOG31493	2	2	Xu	REFSEQ tail fiber protein
VOG31494	3	3	Xh	sp|P58777|CAT_KLESP Chloramphenicol acetyltransferase
VOG31495	5	5	Xu	REFSEQ hypothetical protein
VOG31496	2	2	Xu	REFSEQ hypothetical protein
VOG31497	4	3	Xu	REFSEQ hypothetical protein
VOG31498	13	13	Xu	REFSEQ hypothetical protein
VOG31499	2	2	Xu	REFSEQ hypothetical protein
VOG31500	2	2	Xu	REFSEQ hypothetical protein
VOG31501	2	2	Xu	REFSEQ hypothetical protein
VOG31502	2	2	Xu	REFSEQ hypothetical protein
VOG31503	2	2	Xu	REFSEQ hypothetical protein
VOG31504	2	2	Xu	REFSEQ hypothetical protein
VOG31505	7	7	Xu	REFSEQ hypothetical protein
VOG31506	2	2	Xu	REFSEQ hypothetical protein
VOG31507	2	2	Xu	REFSEQ hypothetical protein
VOG31508	3	3	Xu	REFSEQ hypothetical protein
VOG31509	4	4	Xu	REFSEQ hypothetical protein
VOG31510	5	5	Xu	REFSEQ glycosyltransferase
VOG31511	2	2	Xu	REFSEQ hypothetical protein
VOG31512	3	3	Xu	REFSEQ hypothetical protein
VOG31513	3	3	Xu	REFSEQ hypothetical protein
VOG31514	2	2	Xu	REFSEQ hypothetical protein
VOG31515	2	2	Xu	REFSEQ hypothetical protein
VOG31516	2	2	Xu	REFSEQ hypothetical protein
VOG31517	2	2	Xu	REFSEQ hypothetical protein
VOG31518	49	49	Xu	REFSEQ hypothetical protein
VOG31519	4	4	Xu	REFSEQ hypothetical protein
VOG31520	8	8	Xu	REFSEQ hypothetical protein
VOG31521	10	10	Xu	REFSEQ hypothetical protein
VOG31522	4	4	Xu	REFSEQ hypothetical protein
VOG31523	5	5	Xu	REFSEQ hypothetical protein
VOG31524	2	2	Xu	REFSEQ hypothetical protein
VOG31525	2	2	Xu	REFSEQ hypothetical protein
VOG31526	2	2	Xu	REFSEQ hypothetical protein
VOG31527	2	2	Xu	REFSEQ hypothetical protein
VOG31528	2	2	Xu	REFSEQ hypothetical protein
VOG31529	2	2	Xu	REFSEQ hypothetical protein
VOG31530	6	6	Xu	REFSEQ hypothetical protein
VOG31531	2	2	Xu	REFSEQ hypothetical protein
VOG31532	18	18	Xu	REFSEQ hypothetical protein
VOG31533	4	4	Xu	REFSEQ hypothetical protein
VOG31534	2	2	Xu	REFSEQ hypothetical protein
VOG31535	37	37	Xu	REFSEQ hypothetical protein
VOG31536	9	9	Xu	sp|Q5UQV5|YR369_MIMIV Uncharacterized protein R369
VOG31537	11	11	Xu	REFSEQ hypothetical protein
VOG31538	20	20	Xu	REFSEQ transglycosylase
VOG31539	3	3	Xu	sp|Q00119|VG53_ICHVA Uncharacterized protein ORF53
VOG31540	3	3	Xu	REFSEQ hypothetical protein
VOG31541	2	2	Xu	REFSEQ gp25
VOG31542	2	2	Xu	REFSEQ hypothetical protein
