index	L1	L2	L3	KO	Function	EC	Count
6876	Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K11358	yhdR; aspartate aminotransferase	2.6.1.1	1
6941	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K11358	yhdR; aspartate aminotransferase	2.6.1.1	1
7197	Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K11358	yhdR; aspartate aminotransferase	2.6.1.1	1
37051	Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K11358	yhdR; aspartate aminotransferase	2.6.1.1	1
524	Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K02079	agaA; N-acetylgalactosamine-6-phosphate deacetylase	3.5.1.25	2
762	Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K01443	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase	3.5.1.25	2
1308	Metabolism	Carbohydrate metabolism	C5-Branched dibasic acid metabolism [PATH:ko00660]	K00052	leuB, IMDH; 3-isopropylmalate dehydrogenase	1.1.1.85	1
3570	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	K00052	leuB, IMDH; 3-isopropylmalate dehydrogenase	1.1.1.85	1
5723	Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K03184	ubiF; 3-demethoxyubiquinol 3-hydroxylase	1.14.99.60	2
1305	Metabolism	Carbohydrate metabolism	C5-Branched dibasic acid metabolism [PATH:ko00660]	K09011	cimA; (R)-citramalate synthase	2.3.1.182	1
3566	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	K09011	cimA; (R)-citramalate synthase	2.3.1.182	1
36348	Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K03867	BGLUT; UDP-glucose:tetrahydrobiopterin glucosyltransferase	2.4.1.-	1
9956	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02038	pstA; phosphate transport system permease protein		1
45942	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02038	pstA; phosphate transport system permease protein		1
3520	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
30640	Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
32087	Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
45226	Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
49245	Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K08683	HSD17B10; 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase	1.1.1.35 1.1.1.178	1
679	Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K05342	treP; alpha,alpha-trehalose phosphorylase	2.4.1.64	1
2200	Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K10764	metZ; O-succinylhomoserine sulfhydrylase	2.5.1.-	1
3457	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K10764	metZ; O-succinylhomoserine sulfhydrylase	2.5.1.-	1
3182	Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00560	thyA, TYMS; thymidylate synthase	2.1.1.45	2
5515	Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00560	thyA, TYMS; thymidylate synthase	2.1.1.45	2
33967	Human Diseases	Drug resistance: antineoplastic	Antifolate resistance [PATH:ko01523]	K00560	thyA, TYMS; thymidylate synthase	2.1.1.45	2
34166	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K08814	TRIB1_2; tribbles homolog 1/2		1
6658	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	K04787	mbtA; mycobactin salicyl-AMP ligase	6.3.2.-	1
36904	Brite Hierarchies	Protein families: metabolism	Polyketide biosynthesis proteins [BR:ko01008]	K04787	mbtA; mycobactin salicyl-AMP ligase	6.3.2.-	1
3117	Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K13421	UMPS; uridine monophosphate synthetase	2.4.2.10 4.1.1.23	4
8104	Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K13421	UMPS; uridine monophosphate synthetase	2.4.2.10 4.1.1.23	4
2013	Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
3305	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
3491	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
5212	Metabolism	Metabolism of cofactors and vitamins	Vitamin B6 metabolism [PATH:ko00750]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
37109	Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00831	serC, PSAT1; phosphoserine aminotransferase	2.6.1.52	1
89	Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
464	Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
689	Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
12928	Environmental Information Processing	Signal transduction	FoxO signaling pathway [PATH:ko04068]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
13877	Environmental Information Processing	Signal transduction	PI3K-Akt signaling pathway [PATH:ko04151]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
13937	Environmental Information Processing	Signal transduction	AMPK signaling pathway [PATH:ko04152]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
19850	Organismal Systems	Endocrine system	Insulin signaling pathway [PATH:ko04910]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
19921	Organismal Systems	Endocrine system	Glucagon signaling pathway [PATH:ko04922]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
20030	Organismal Systems	Endocrine system	Adipocytokine signaling pathway [PATH:ko04920]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
21761	Organismal Systems	Digestive system	Carbohydrate digestion and absorption [PATH:ko04973]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
33442	Human Diseases	Endocrine and metabolic disease	Insulin resistance [PATH:ko04931]	K01084	G6PC; glucose-6-phosphatase	3.1.3.9	1
53676	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00428	E1.11.1.5; cytochrome c peroxidase	1.11.1.5	1
3555	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K05607	AUH; methylglutaconyl-CoA hydratase	4.2.1.18	1
54306	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03928	yvaK; carboxylesterase	3.1.1.1	2
15554	Cellular Processes	Transport and catabolism	Autophagy - animal [PATH:ko04140]	K08803	DAPK; death-associated protein kinase	2.7.11.1	6
24224	Human Diseases	Cancer: overview	Pathways in cancer [PATH:ko05200]	K08803	DAPK; death-associated protein kinase	2.7.11.1	6
26185	Human Diseases	Cancer: specific types	Bladder cancer [PATH:ko05219]	K08803	DAPK; death-associated protein kinase	2.7.11.1	6
34141	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K08803	DAPK; death-associated protein kinase	2.7.11.1	6
39987	Brite Hierarchies	Protein families: genetic information processing	Spliceosome [BR:ko03041]	K13185	DHX30; ATP-dependent RNA helicase DHX30	3.6.4.13	6
45235	Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K13185	DHX30; ATP-dependent RNA helicase DHX30	3.6.4.13	6
9285	Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K14442	DHX36, RHAU; ATP-dependent RNA helicase DHX36	3.6.4.13	6
39667	Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K14442	DHX36, RHAU; ATP-dependent RNA helicase DHX36	3.6.4.13	6
39986	Brite Hierarchies	Protein families: genetic information processing	Spliceosome [BR:ko03041]	K13184	DHX9; ATP-dependent RNA helicase A	3.6.4.13	6
3278	Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	7
3447	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	7
3586	Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	7
7063	Metabolism	Biosynthesis of other secondary metabolites	Monobactam biosynthesis [PATH:ko00261]	K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	7
316	Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K00078	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP)	1.3.1.20 1.1.1.179	1
8042	Metabolism	Xenobiotics biodegradation and metabolism	Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]	K00078	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP)	1.3.1.20 1.1.1.179	1
3806	Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K13747	nspC; carboxynorspermidine decarboxylase	4.1.1.96	1
690	Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K11809	PGM2L1; glucose-1,6-bisphosphate synthase	2.7.1.106	1
56033	Not Included in Pathway or Brite	Poorly characterized	Function unknown	K06931	K06931; uncharacterized protein		4
54564	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K08077	NUDT14; UDP-sugar diphosphatase	3.6.1.45	6
5054	Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K05362	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase	6.3.2.7	1
36551	Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K05362	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase	6.3.2.7	1
3212	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K03334	IL4I1; L-amino-acid oxidase	1.4.3.2	1
3429	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K03334	IL4I1; L-amino-acid oxidase	1.4.3.2	1
3495	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K03334	IL4I1; L-amino-acid oxidase	1.4.3.2	1
3954	Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K03334	IL4I1; L-amino-acid oxidase	1.4.3.2	1
4067	Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K03334	IL4I1; L-amino-acid oxidase	1.4.3.2	1
4151	Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K03334	IL4I1; L-amino-acid oxidase	1.4.3.2	1
4243	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K03334	IL4I1; L-amino-acid oxidase	1.4.3.2	1
6870	Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K03334	IL4I1; L-amino-acid oxidase	1.4.3.2	1
5092	Metabolism	Glycan biosynthesis and metabolism	Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	K08256	pimA; phosphatidyl-myo-inositol alpha-mannosyltransferase	2.4.1.345	1
36037	Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K08256	pimA; phosphatidyl-myo-inositol alpha-mannosyltransferase	2.4.1.345	1
5032	Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	1
33786	Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	1
36563	Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	1
54571	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K12944	nudI; nucleoside triphosphatase	3.6.1.-	2
9310	Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K08311	nudH; putative (di)nucleoside polyphosphate hydrolase	3.6.1.-	2
39705	Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K08311	nudH; putative (di)nucleoside polyphosphate hydrolase	3.6.1.-	2
9809	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11076	potG; putrescine transport system ATP-binding protein	7.6.2.16	2
45737	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11076	potG; putrescine transport system ATP-binding protein	7.6.2.16	2
3503	Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00186	vorA; 2-oxoisovalerate ferredoxin oxidoreductase alpha subunit	1.2.7.7	1
4209	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K13498	trpCF; indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase	4.1.1.48 5.3.1.24	2
7476	Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K01857	pcaB; 3-carboxy-cis,cis-muconate cycloisomerase	5.5.1.2	2
744	Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
5019	Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
36546	Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	1
5038	Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K12555	pbp2A; penicillin-binding protein 2A	2.4.1.129 3.4.16.4	1
33709	Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K12555	pbp2A; penicillin-binding protein 2A	2.4.1.129 3.4.16.4	1
36239	Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K12555	pbp2A; penicillin-binding protein 2A	2.4.1.129 3.4.16.4	1
36572	Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K12555	pbp2A; penicillin-binding protein 2A	2.4.1.129 3.4.16.4	1
493	Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K01635	lacD; tagatose 1,6-diphosphate aldolase	4.1.2.40	1
17448	Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K01635	lacD; tagatose 1,6-diphosphate aldolase	4.1.2.40	1
3905	Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K01693	hisB; imidazoleglycerol-phosphate dehydratase	4.2.1.19	2
2511	Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase	2.3.1.51	1
2586	Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase	2.3.1.51	1
36769	Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase	2.3.1.51	1
12870	Environmental Information Processing	Signal transduction	FoxO signaling pathway [PATH:ko04068]	K13302	SGK1; serum/glucocorticoid-regulated kinase 1	2.7.11.1	3
13851	Environmental Information Processing	Signal transduction	PI3K-Akt signaling pathway [PATH:ko04151]	K13302	SGK1; serum/glucocorticoid-regulated kinase 1	2.7.11.1	3
14116	Environmental Information Processing	Signal transduction	mTOR signaling pathway [PATH:ko04150]	K13302	SGK1; serum/glucocorticoid-regulated kinase 1	2.7.11.1	3
22012	Organismal Systems	Excretory system	Aldosterone-regulated sodium reabsorption [PATH:ko04960]	K13302	SGK1; serum/glucocorticoid-regulated kinase 1	2.7.11.1	3
34088	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K13302	SGK1; serum/glucocorticoid-regulated kinase 1	2.7.11.1	3
12872	Environmental Information Processing	Signal transduction	FoxO signaling pathway [PATH:ko04068]	K13304	SGK3; serum/glucocorticoid-regulated kinase 3	2.7.11.1	3
13853	Environmental Information Processing	Signal transduction	PI3K-Akt signaling pathway [PATH:ko04151]	K13304	SGK3; serum/glucocorticoid-regulated kinase 3	2.7.11.1	3
34090	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K13304	SGK3; serum/glucocorticoid-regulated kinase 3	2.7.11.1	3
12871	Environmental Information Processing	Signal transduction	FoxO signaling pathway [PATH:ko04068]	K13303	SGK2; serum/glucocorticoid-regulated kinase 2	2.7.11.1	3
13852	Environmental Information Processing	Signal transduction	PI3K-Akt signaling pathway [PATH:ko04151]	K13303	SGK2; serum/glucocorticoid-regulated kinase 2	2.7.11.1	3
34089	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K13303	SGK2; serum/glucocorticoid-regulated kinase 2	2.7.11.1	3
53478	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K11162	RDH14; retinol dehydrogenase 14	1.1.1.-	1
5540	Metabolism	Metabolism of cofactors and vitamins	Retinol metabolism [PATH:ko00830]	K11153	RDH12; retinol dehydrogenase 12	1.1.1.300	1
8218	Genetic Information Processing	Transcription	Spliceosome [PATH:ko03040]	K12820	DHX15, PRP43; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43	3.6.4.13	4
39792	Brite Hierarchies	Protein families: genetic information processing	Spliceosome [BR:ko03041]	K12820	DHX15, PRP43; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43	3.6.4.13	4
