L1	L2	L3	L4	KO	Function	EC	Count
21_Cellular response to stress	Response to osmotic stress			K13533	kinE; two-component system, sporulation sensor kinase E	2.7.13.3	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA	2.7.13.3	1
21_Cellular response to stress	Cellular response to osmotic stress			K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA	2.7.13.3	1
21_Cellular response to stress	Response to osmotic stress			K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA	2.7.13.3	1
01_Fermentation	Bifidobacterium shunt			K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Acetylene degradation			K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Lysine fermentation to acetate and butyrate			K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Mixed acid fermentation			K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VII		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
02_Homoacetogenesis	Acetate formation from acetyl-coA I			K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
21_Cellular response to stress	Cellular response to osmotic stress			K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
21_Cellular response to stress	Response to osmotic stress			K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K13657	gumH, aceA; alpha-1,3-mannosyltransferase	2.4.1.252	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K13657	gumH, aceA; alpha-1,3-mannosyltransferase	2.4.1.252	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K13657	gumH, aceA; alpha-1,3-mannosyltransferase	2.4.1.252	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K13657	gumH, aceA; alpha-1,3-mannosyltransferase	2.4.1.252	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K13657	gumH, aceA; alpha-1,3-mannosyltransferase	2.4.1.252	1
20_Hydrolysis of polymers	Mannose			K13657	gumH, aceA; alpha-1,3-mannosyltransferase	2.4.1.252	1
21_Cellular response to stress	Response to osmotic stress			K13657	gumH, aceA; alpha-1,3-mannosyltransferase	2.4.1.252	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K13668	pimB; phosphatidyl-myo-inositol dimannoside synthase	2.4.1.346	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K13668	pimB; phosphatidyl-myo-inositol dimannoside synthase	2.4.1.346	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K13668	pimB; phosphatidyl-myo-inositol dimannoside synthase	2.4.1.346	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K13668	pimB; phosphatidyl-myo-inositol dimannoside synthase	2.4.1.346	1
20_Hydrolysis of polymers	Mannose			K13668	pimB; phosphatidyl-myo-inositol dimannoside synthase	2.4.1.346	1
21_Cellular response to stress	Response to osmotic stress			K13668	pimB; phosphatidyl-myo-inositol dimannoside synthase	2.4.1.346	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K13688	chvB, cgs, ndvB; cyclic beta-1,2-glucan synthetase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K13688	chvB, cgs, ndvB; cyclic beta-1,2-glucan synthetase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K13688	chvB, cgs, ndvB; cyclic beta-1,2-glucan synthetase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K13688	chvB, cgs, ndvB; cyclic beta-1,2-glucan synthetase	2.4.1.-	1
20_Hydrolysis of polymers	Mannose			K13688	chvB, cgs, ndvB; cyclic beta-1,2-glucan synthetase	2.4.1.-	1
21_Cellular response to stress	Response to osmotic stress			K13688	chvB, cgs, ndvB; cyclic beta-1,2-glucan synthetase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K13693	gpgS; glucosyl-3-phosphoglycerate synthase	2.4.1.266	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K13693	gpgS; glucosyl-3-phosphoglycerate synthase	2.4.1.266	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K13693	gpgS; glucosyl-3-phosphoglycerate synthase	2.4.1.266	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K13693	gpgS; glucosyl-3-phosphoglycerate synthase	2.4.1.266	1
20_Hydrolysis of polymers	Mannose			K13693	gpgS; glucosyl-3-phosphoglycerate synthase	2.4.1.266	1
21_Cellular response to stress	Response to osmotic stress			K13693	gpgS; glucosyl-3-phosphoglycerate synthase	2.4.1.266	1
14_Methanogenesis	From acetate			K13788	pta; phosphate acetyltransferase	2.3.1.8	1
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfolactate degradation		K13788	pta; phosphate acetyltransferase	2.3.1.8	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K13797	rpoBC; DNA-directed RNA polymerase subunit beta-beta'	2.7.7.6	1
07_Nucleic acid metabolism	Purine metabolism			K13797	rpoBC; DNA-directed RNA polymerase subunit beta-beta'	2.7.7.6	1
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	1.5.5.2 1.2.1.88	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	1.5.5.2 1.2.1.88	1
21_Cellular response to stress	Response to osmotic stress			K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	1.5.5.2 1.2.1.88	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K13829	aroKB; shikimate kinase / 3-dehydroquinate synthase	2.7.1.71 4.2.3.4	1
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	Microcin c transporter [mD:m00349]	K13893	yejA; microcin C transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	Microcin c transporter [mD:m00349]	K13894	yejB; microcin C transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	Microcin c transporter [mD:m00349]	K13895	yejE; microcin C transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	PEPtide and nickel transporters	Microcin c transporter [mD:m00349]	K13896	yejF; microcin C transport system ATP-binding protein		1
01_Fermentation	Acetylene degradation			K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
01_Fermentation	Glutamate degradation V (via hydroxyglutarate)			K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
01_Fermentation	Mixed acid fermentation			K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to butanoate		K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to ethanol I		K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to ethanol II		K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum solventogenic fermentation		K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
21_Cellular response to stress	Response to osmotic stress			K13953	adhP; alcohol dehydrogenase, propanol-preferring	1.1.1.1	1
01_Fermentation	Pyruvate fermentation to butanol			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Acetoin biosynthesis	Superpathway of 2,3-butanediol biosynthesis		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and alanine		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate V		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VI		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VIII		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to butanoate		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to ethanol III		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to propionate II (acrylate pathway)		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Deamination of cystein and methionine			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Lysine degradation Iv			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Lysine degradation v			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Lysine degradation vI			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
10_TCA cycle	TCA cycle			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
20_Hydrolysis of polymers	Xylose			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
21_Cellular response to stress	Response to osmotic stress			K14085	ALDH7A1; aldehyde dehydrogenase family 7 member A1	1.2.1.31 1.2.1.8 1.2.1.3	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K14159	rnhA-dnaQ; ribonuclease HI / DNA polymerase III subunit epsilon	3.1.26.4 2.7.7.7	1
