#GroupName	ProteinCount	SpeciesCount	FunctionalCategory	ConsensusFunctionalDescription
VOG26080	2	2	Xu	sp|O31955|YONC_BACSU SPbeta prophage-derived uncharacterized protein YonC
VOG26081	2	2	Xu	REFSEQ hypothetical protein
VOG26082	2	2	Xu	REFSEQ hypothetical protein
VOG26083	2	2	Xu	REFSEQ hypothetical protein
VOG26084	2	2	Xu	REFSEQ hypothetical protein
VOG26085	2	2	Xu	REFSEQ hypothetical protein
VOG26086	2	2	Xu	REFSEQ hypothetical protein
VOG26087	2	2	Xu	REFSEQ hypothetical protein
VOG26088	2	2	Xu	REFSEQ E4
VOG26089	2	2	Xu	REFSEQ hypothetical protein
VOG26090	2	2	Xu	REFSEQ hypothetical protein
VOG26091	2	2	Xu	REFSEQ hypothetical protein
VOG26092	2	2	Xu	REFSEQ hypothetical protein
VOG26093	2	2	Xu	REFSEQ hypothetical protein
VOG26094	2	2	Xu	REFSEQ hypothetical protein
VOG26095	2	2	Xu	REFSEQ hypothetical protein
VOG26096	2	2	Xu	REFSEQ hypothetical protein
VOG26097	2	2	Xu	REFSEQ hypothetical protein
VOG26098	2	2	Xu	REFSEQ hypothetical protein
VOG26099	2	2	Xu	REFSEQ hypothetical protein
VOG26100	2	2	Xu	REFSEQ Molybdopterin guanine dinucleotide synthesis protein B
VOG26101	2	2	Xu	sp|A8Y986|AGNO_POVSM Squirrel monkey agnoprotein
VOG26102	2	2	Xu	REFSEQ hypothetical protein
VOG26103	2	2	Xu	REFSEQ hypothetical protein
VOG26104	2	2	Xu	REFSEQ hypothetical protein
VOG26105	2	2	Xu	REFSEQ hypothetical protein
VOG26106	2	2	Xu	REFSEQ hypothetical protein
VOG26107	2	2	Xu	REFSEQ hypothetical protein
VOG26108	2	2	Xu	REFSEQ hypothetical protein
VOG26109	2	2	Xu	REFSEQ hypothetical protein
VOG26110	2	2	Xu	REFSEQ hypothetical protein
VOG26111	2	2	Xu	REFSEQ hypothetical protein
VOG26112	2	2	Xu	REFSEQ hypothetical protein
VOG26113	4	2	Xu	REFSEQ ORF2
VOG26114	2	2	Xu	REFSEQ hypothetical protein
VOG26115	2	2	Xu	REFSEQ hypothetical protein
VOG26116	2	2	Xu	REFSEQ lipoprotein
VOG26117	2	2	Xu	REFSEQ hypothetical protein
VOG26118	2	2	Xu	REFSEQ hypothetical protein
VOG26119	2	2	Xu	sp|Q6R7I4|Y040_OSHVF Uncharacterized protein ORF40
VOG26120	2	2	Xu	sp|Q6R7D8|Y091_OSHVF Uncharacterized protein ORF91
VOG26121	2	2	Xu	sp|Q6R7D6|Y093_OSHVF Uncharacterized protein ORF93
VOG26122	2	2	Xu	sp|Q6R7D5|Y094_OSHVF Uncharacterized protein ORF94
VOG26123	2	2	Xu	sp|Q6R7E7|Y082_OSHVF Uncharacterized protein ORF82
VOG26124	2	2	Xu	sp|Q6R7E8|Y081_OSHVF Uncharacterized protein ORF81
VOG26125	2	2	Xu	sp|Q6R7H3|Y052_OSHVF Uncharacterized protein ORF52
VOG26126	2	2	Xu	sp|Q6R7H2|Y053_OSHVF Uncharacterized protein ORF53
VOG26127	2	2	Xu	sp|Q6R7B1|Y115_OSHVF Uncharacterized protein ORF115
VOG26128	2	2	Xu	sp|Q6R7G6|Y059_OSHVF Uncharacterized protein ORF59
VOG26129	2	2	Xu	sp|Q6R7H7|Y047_OSHVF Uncharacterized protein ORF47
VOG26130	4	2	Xu	sp|Q6R7H5|Y049_OSHVF Uncharacterized protein ORF49
VOG26131	2	2	Xu	sp|Q6R7J5|Y028_OSHVF Uncharacterized protein ORF28
VOG26132	2	2	Xu	sp|Q6R7H8|Y046_OSHVF Uncharacterized protein ORF46
VOG26133	2	2	Xu	sp|Q6R7J3|Y030_OSHVF Uncharacterized protein ORF30
VOG26134	2	2	Xu	REFSEQ hypothetical protein
VOG26135	2	2	Xu	sp|Q6R7G1|Y067_OSHVF Uncharacterized protein ORF67
VOG26136	2	2	Xu	sp|Q6R7F2|Y077_OSHVF Uncharacterized protein ORF77
VOG26137	2	2	Xu	sp|Q6R7D4|Y095_OSHVF Uncharacterized protein ORF95
VOG26138	2	2	Xu	sp|Q6R7K1|Y022_OSHVF Uncharacterized protein ORF22
VOG26139	2	2	Xu	sp|Q6R7G4|Y061_OSHVF Uncharacterized protein ORF61
VOG26140	2	2	Xu	sp|Q6R7F7|Y071_OSHVF Uncharacterized protein ORF71
VOG26141	2	2	Xu	sp|Q6R7C5|Y104_OSHVF Uncharacterized protein ORF104
VOG26142	2	2	Xu	sp|Q6R7I1|Y043_OSHVF Uncharacterized protein ORF43
VOG26143	3	2	Xu	sp|Q6R7B6|Y114_OSHVF Uncharacterized protein ORF114
VOG26144	2	2	Xu	sp|Q6R7D3|Y096_OSHVF Putative RING finger protein ORF96
VOG26145	2	2	Xu	sp|Q6R7C3|Y107_OSHVF Uncharacterized protein ORF107
VOG26146	2	2	Xu	sp|Q6R7E0|Y089_OSHVF Uncharacterized protein ORF89
VOG26147	2	2	Xu	sp|Q6R7B8|Y112_OSHVF Uncharacterized protein ORF112
VOG26148	2	2	Xu	sp|Q6R7B9|Y111_OSHVF Putative transmembrane protein ORF111
VOG26149	2	2	Xu	sp|Q6R7G8|Y057_OSHVF Putative transmembrane protein ORF57
VOG26150	2	2	XhXr	sp|Q6R7C9|DPOL_OSHVF DNA polymerase
VOG26151	2	2	Xu	sp|Q6R7C6|Y103_OSHVF Putative transmembrane protein ORF103
VOG26152	2	2	Xu	sp|Q6R7C7|Y102_OSHVF Uncharacterized protein ORF102
VOG26153	2	2	Xu	sp|Q6R7B7|Y113_OSHVF Uncharacterized protein ORF113
VOG26154	2	2	Xu	sp|Q6R7F3|Y076_OSHVF Uncharacterized protein ORF76
VOG26155	2	2	Xu	sp|Q6R7G3|Y064_OSHVF Uncharacterized protein ORF64
VOG26156	2	2	Xu	sp|Q6R7G7|Y058_OSHVF Uncharacterized protein ORF58
VOG26157	2	2	Xu	sp|Q6R7J8|Y025_OSHVF Putative transmembrane protein ORF25
VOG26158	2	2	Xu	sp|Q6R7J9|Y024_OSHVF Uncharacterized protein ORF24
VOG26159	2	2	Xu	sp|Q6R7E4|Y085_OSHVF Uncharacterized protein ORF85
VOG26160	2	2	Xu	sp|Q6R7F9|Y069_OSHVF Uncharacterized protein ORF69
VOG26161	2	2	Xu	REFSEQ tail assembly chaperone
VOG26162	2	2	Xu	REFSEQ tail protein
VOG26163	3	2	Xu	REFSEQ alpha-delta fusion protein
VOG26164	2	2	Xu	REFSEQ hypothetical protein
VOG26165	6	2	Xu	REFSEQ hypothetical protein
VOG26166	2	2	Xu	REFSEQ hypothetical protein
VOG26167	2	2	Xu	REFSEQ hypothetical protein
VOG26168	2	2	Xu	REFSEQ hypothetical protein
VOG26169	2	2	Xu	REFSEQ hypothetical protein
VOG26170	2	2	Xu	REFSEQ hypothetical protein
VOG26171	2	2	Xu	REFSEQ hypothetical protein
VOG26172	3	2	Xu	REFSEQ hypothetical protein
VOG26173	2	2	Xu	REFSEQ hypothetical protein
VOG26174	2	2	Xu	REFSEQ hypothetical protein
VOG26175	2	2	Xu	REFSEQ hypothetical protein
VOG26176	2	2	Xu	REFSEQ hypothetical protein
VOG26177	2	2	Xu	REFSEQ low complexity protein
VOG26178	2	2	Xu	REFSEQ Glycosyltransferase GTB-type domain-containing protein
VOG26179	2	2	Xu	REFSEQ hypothetical protein
VOG26180	2	2	Xu	REFSEQ hypothetical protein
VOG26181	2	2	Xu	REFSEQ hypothetical protein
VOG26182	2	2	Xu	REFSEQ hypothetical protein
VOG26183	2	2	Xu	sp|Q5UQN9|YR449_MIMIV Uncharacterized protein R449
VOG26184	2	2	Xu	sp|Q5UQQ1|YL451_MIMIV Uncharacterized protein L451
VOG26185	2	2	Xu	REFSEQ DNA-directed RNA polymerase subunit B
VOG26186	2	2	Xu	REFSEQ hypothetical protein
VOG26187	2	2	Xu	REFSEQ hypothetical protein
VOG26188	2	2	Xu	REFSEQ hypothetical protein
VOG26189	2	2	XhXpXs	sp|P03209|BRLF1_EBVB9 Replication and transcription activator
VOG26190	2	2	Xu	REFSEQ hypothetical protein
VOG26191	2	2	Xu	sp|Q9IG44|ORFC2_PICV Uncharacterized protein ORFC2
VOG26192	2	2	XhXs	sp|P52368|CEP3_MUHVK Cytoplasmic envelopment protein 3
VOG26193	2	2	Xu	REFSEQ e39
VOG26194	2	2	Xu	REFSEQ e117
VOG26195	4	2	Xu	REFSEQ e120.1
VOG26196	2	2	Xu	REFSEQ hypothetical protein
VOG26197	2	2	Xu	REFSEQ hypothetical protein
VOG26198	2	2	Xu	REFSEQ hypothetical protein
VOG26199	2	2	Xu	REFSEQ hypothetical protein
VOG26200	2	2	Xu	REFSEQ hypothetical protein
VOG26201	2	2	Xu	REFSEQ hypothetical protein
VOG26202	2	2	Xu	REFSEQ hypothetical protein
VOG26203	2	2	Xu	REFSEQ hypothetical protein
VOG26204	2	2	Xu	REFSEQ putative pectate lyase
VOG26205	2	2	Xu	REFSEQ hypothetical protein
VOG26206	2	2	Xu	REFSEQ hypothetical protein
VOG26207	2	2	Xu	REFSEQ hypothetical protein
VOG26208	2	2	Xu	REFSEQ hypothetical protein
VOG26209	2	2	Xu	REFSEQ hypothetical protein
VOG26210	2	2	Xu	REFSEQ hypothetical protein
VOG26211	2	2	Xu	REFSEQ hypothetical protein
VOG26212	2	2	Xu	REFSEQ hypothetical protein
VOG26213	2	2	Xu	REFSEQ hypothetical protein
VOG26214	2	2	Xu	REFSEQ hypothetical protein
VOG26215	2	2	Xu	REFSEQ hypothetical protein
VOG26216	2	2	Xu	REFSEQ hypothetical protein
VOG26217	2	2	Xu	REFSEQ hypothetical protein
VOG26218	2	2	Xu	REFSEQ endolysin
VOG26219	2	2	Xu	REFSEQ hypothetical protein
VOG26220	3	2	Xu	REFSEQ chaperone protein HTPG domain
VOG26221	2	2	Xu	REFSEQ hypothetical protein
VOG26222	2	2	Xu	REFSEQ hypothetical protein
VOG26223	2	2	Xu	REFSEQ hypothetical protein
VOG26224	2	2	Xu	REFSEQ hypothetical protein
VOG26225	2	2	Xu	REFSEQ hypothetical protein
VOG26226	2	2	Xu	REFSEQ hypothetical protein
VOG26227	2	2	Xu	REFSEQ hypothetical protein
VOG26228	2	2	Xu	REFSEQ hypothetical protein
VOG26229	2	2	Xu	REFSEQ hypothetical protein
VOG26230	2	2	Xu	REFSEQ hypothetical protein
VOG26231	2	2	Xu	REFSEQ hypothetical protein
VOG26232	2	2	Xu	REFSEQ hypothetical protein
VOG26233	2	2	Xu	REFSEQ hypothetical protein
VOG26234	2	2	Xu	REFSEQ hypothetical protein
VOG26235	2	2	Xu	REFSEQ hypothetical protein
VOG26236	2	2	Xu	REFSEQ hypothetical protein
VOG26237	2	2	Xu	REFSEQ hypothetical protein
VOG26238	2	2	Xu	REFSEQ hypothetical protein
VOG26239	2	2	Xu	REFSEQ hypothetical protein
VOG26240	2	2	Xu	REFSEQ hypothetical protein
VOG26241	2	2	Xu	REFSEQ hypothetical protein
VOG26242	2	2	Xu	REFSEQ hypothetical protein
VOG26243	2	2	Xu	REFSEQ hypothetical protein
VOG26244	2	2	Xu	REFSEQ hypothetical protein
VOG26245	2	2	Xu	REFSEQ hypothetical protein
VOG26246	2	2	Xu	REFSEQ hypothetical protein
VOG26247	2	2	Xu	REFSEQ hypothetical protein
VOG26248	2	2	Xu	REFSEQ hypothetical protein
VOG26249	2	2	Xu	REFSEQ hypothetical protein
VOG26250	2	2	Xu	REFSEQ hypothetical protein
VOG26251	2	2	Xu	REFSEQ hypothetical protein
VOG26252	2	2	Xu	REFSEQ hypothetical protein
VOG26253	2	2	Xu	REFSEQ hypothetical protein
VOG26254	2	2	Xu	REFSEQ hypothetical protein
VOG26255	2	2	Xu	REFSEQ hypothetical protein
VOG26256	2	2	Xu	REFSEQ hypothetical protein
VOG26257	2	2	Xu	REFSEQ hypothetical protein
VOG26258	2	2	Xu	REFSEQ hypothetical protein
VOG26259	2	2	Xu	REFSEQ hypothetical protein
VOG26260	2	2	Xu	REFSEQ hypothetical protein
VOG26261	2	2	Xu	REFSEQ hypothetical protein
VOG26262	2	2	Xu	REFSEQ hypothetical protein
VOG26263	2	2	Xu	REFSEQ hypothetical protein
VOG26264	2	2	Xu	REFSEQ hypothetical protein
VOG26265	2	2	Xu	REFSEQ hypothetical protein
VOG26266	2	2	Xu	REFSEQ hypothetical protein
VOG26267	2	2	Xu	REFSEQ hypothetical protein
VOG26268	2	2	Xu	REFSEQ hypothetical protein
VOG26269	2	2	Xu	REFSEQ hypothetical protein
VOG26270	2	2	Xu	REFSEQ hypothetical protein
VOG26271	2	2	Xu	REFSEQ hypothetical protein
VOG26272	2	2	Xu	REFSEQ hypothetical protein
VOG26273	2	2	Xu	REFSEQ hypothetical protein
VOG26274	2	2	Xu	REFSEQ hypothetical protein
VOG26275	2	2	Xu	REFSEQ hypothetical protein
VOG26276	2	2	Xu	REFSEQ hypothetical protein
VOG26277	2	2	Xu	REFSEQ hypothetical protein
VOG26278	2	2	Xu	REFSEQ hypothetical protein
VOG26279	2	2	Xu	REFSEQ hypothetical protein
VOG26280	2	2	Xu	REFSEQ hypothetical protein
VOG26281	2	2	Xu	REFSEQ hypothetical protein
VOG26282	2	2	Xu	REFSEQ hypothetical protein
VOG26283	2	2	Xu	REFSEQ hypothetical protein
VOG26284	2	2	Xu	REFSEQ hypothetical protein
VOG26285	2	2	XhXp	sp|P10238|ICP27_HHV11 mRNA export factor
VOG26286	2	2	Xu	REFSEQ hypothetical protein
VOG26287	2	2	Xu	REFSEQ hypothetical protein
VOG26288	2	2	Xu	REFSEQ hypothetical protein
VOG26289	2	2	Xu	REFSEQ hypothetical protein
VOG26290	2	2	Xu	REFSEQ hypothetical protein
VOG26291	2	2	Xu	REFSEQ hypothetical protein
VOG26292	2	2	Xu	REFSEQ hypothetical protein
VOG26293	2	2	Xu	REFSEQ matrix
VOG26294	2	2	Xu	REFSEQ P
VOG26295	2	2	Xu	REFSEQ hypothetical protein
VOG26296	2	2	Xu	REFSEQ hypothetical protein
VOG26297	2	2	Xu	REFSEQ hypothetical protein
VOG26298	2	2	Xu	REFSEQ hypothetical protein
VOG26299	2	2	Xu	REFSEQ hypothetical protein
VOG26300	2	2	Xu	REFSEQ hypothetical protein
VOG26301	2	2	Xu	REFSEQ HPF/RaiA family ribosome-associated protein
VOG26302	2	2	Xu	REFSEQ hypothetical protein
VOG26303	2	2	Xu	REFSEQ hypothetical protein
VOG26304	2	2	Xu	REFSEQ hypothetical protein
VOG26305	2	2	Xu	REFSEQ hypothetical protein
VOG26306	2	2	Xu	REFSEQ hypothetical protein
VOG26307	2	2	Xu	REFSEQ hypothetical protein
VOG26308	2	2	Xu	REFSEQ hypothetical protein
VOG26309	2	2	Xu	REFSEQ hypothetical protein
VOG26310	2	2	Xu	REFSEQ hypothetical protein
VOG26311	2	2	Xu	REFSEQ hypothetical protein
VOG26312	2	2	Xu	REFSEQ hypothetical protein
VOG26313	2	2	Xu	REFSEQ hypothetical protein
VOG26314	2	2	Xu	REFSEQ hypothetical protein
VOG26315	2	2	Xu	REFSEQ hypothetical protein
VOG26316	2	2	Xu	REFSEQ hypothetical protein
VOG26317	2	2	Xu	REFSEQ hypothetical protein
VOG26318	2	2	Xu	REFSEQ hypothetical protein
VOG26319	2	2	Xu	REFSEQ hypothetical protein
VOG26320	2	2	Xu	REFSEQ hypothetical protein
VOG26321	2	2	Xu	REFSEQ hypothetical protein
VOG26322	2	2	Xu	REFSEQ hypothetical protein
VOG26323	2	2	Xu	REFSEQ hypothetical protein
VOG26324	2	2	Xu	REFSEQ hypothetical protein
VOG26325	2	2	Xu	REFSEQ hypothetical protein
VOG26326	2	2	Xu	REFSEQ hypothetical protein
VOG26327	2	2	Xu	REFSEQ hypothetical protein
VOG26328	2	2	Xu	REFSEQ hypothetical protein
VOG26329	2	2	Xu	REFSEQ hypothetical protein
VOG26330	2	2	Xu	REFSEQ hypothetical protein
VOG26331	2	2	Xu	REFSEQ hypothetical protein
VOG26332	2	2	Xu	REFSEQ hypothetical protein
VOG26333	2	2	Xu	REFSEQ hypothetical protein
VOG26334	2	2	Xu	REFSEQ hypothetical protein
VOG26335	2	2	Xu	REFSEQ hypothetical protein
VOG26336	2	2	Xu	REFSEQ hypothetical protein
VOG26337	2	2	Xu	REFSEQ hypothetical protein
VOG26338	2	2	Xu	REFSEQ hypothetical protein
VOG26339	2	2	Xu	REFSEQ hypothetical protein
VOG26340	2	2	Xu	REFSEQ hypothetical protein
VOG26341	2	2	Xu	REFSEQ hypothetical protein
VOG26342	2	2	Xu	REFSEQ hypothetical protein
VOG26343	2	2	Xu	REFSEQ hypothetical protein
VOG26344	2	2	Xu	REFSEQ hypothetical protein
VOG26345	2	2	Xu	REFSEQ hypothetical protein
VOG26346	2	2	Xu	REFSEQ hypothetical protein
VOG26347	2	2	Xu	REFSEQ hypothetical protein
VOG26348	2	2	Xu	REFSEQ hypothetical protein
VOG26349	2	2	Xu	REFSEQ hypothetical protein
VOG26350	2	2	Xu	REFSEQ hypothetical protein
VOG26351	2	2	Xu	REFSEQ hypothetical protein
VOG26352	2	2	Xu	REFSEQ hypothetical protein
VOG26353	2	2	Xu	REFSEQ hypothetical protein
VOG26354	2	2	Xu	REFSEQ hypothetical protein
VOG26355	2	2	Xu	REFSEQ hypothetical protein
VOG26356	2	2	Xu	REFSEQ hypothetical protein
VOG26357	2	2	Xu	REFSEQ hypothetical protein
VOG26358	2	2	Xu	REFSEQ hypothetical protein
VOG26359	2	2	Xu	REFSEQ hypothetical protein
VOG26360	2	2	Xu	REFSEQ hypothetical protein
VOG26361	2	2	Xu	REFSEQ hypothetical protein
VOG26362	2	2	Xu	REFSEQ hypothetical protein
VOG26363	2	2	Xu	REFSEQ hypothetical protein
VOG26364	2	2	Xu	REFSEQ hypothetical protein
VOG26365	2	2	Xu	REFSEQ hypothetical protein
VOG26366	2	2	Xu	REFSEQ hypothetical protein
VOG26367	2	2	Xu	REFSEQ hypothetical protein
VOG26368	2	2	Xu	REFSEQ hypothetical protein
VOG26369	2	2	Xu	REFSEQ hypothetical protein
VOG26370	2	2	Xu	REFSEQ hypothetical protein
VOG26371	2	2	Xu	REFSEQ hypothetical protein
VOG26372	2	2	Xu	REFSEQ hypothetical protein
VOG26373	2	2	Xu	REFSEQ hypothetical protein
VOG26374	2	2	Xu	REFSEQ hypothetical protein
VOG26375	2	2	Xu	REFSEQ hypothetical protein
VOG26376	2	2	Xu	REFSEQ hypothetical protein
VOG26377	2	2	Xu	REFSEQ hypothetical protein
VOG26378	2	2	Xu	REFSEQ hypothetical protein
VOG26379	2	2	Xu	REFSEQ hypothetical protein
VOG26380	2	2	Xu	REFSEQ hypothetical protein
VOG26381	2	2	Xu	REFSEQ hypothetical protein
VOG26382	2	2	Xu	REFSEQ hypothetical protein
VOG26383	2	2	Xu	REFSEQ hypothetical protein
VOG26384	2	2	Xu	REFSEQ hypothetical protein
VOG26385	2	2	Xu	REFSEQ hypothetical protein
VOG26386	2	2	Xu	REFSEQ hypothetical protein
VOG26387	2	2	Xu	REFSEQ hypothetical protein
VOG26388	2	2	Xu	REFSEQ hypothetical protein
VOG26389	2	2	Xu	REFSEQ hypothetical protein
VOG26390	2	2	Xu	REFSEQ hypothetical protein
VOG26391	2	2	Xu	REFSEQ hypothetical protein
VOG26392	2	2	Xu	REFSEQ hypothetical protein
VOG26393	2	2	Xu	REFSEQ hypothetical protein
VOG26394	2	2	Xu	REFSEQ hypothetical protein
VOG26395	2	2	Xu	REFSEQ hypothetical protein
VOG26396	2	2	Xu	REFSEQ hypothetical protein
VOG26397	2	2	Xu	REFSEQ hypothetical protein
VOG26398	2	2	Xu	REFSEQ hypothetical protein
VOG26399	2	2	Xu	REFSEQ hypothetical protein
VOG26400	2	2	Xu	REFSEQ hypothetical protein
VOG26401	2	2	Xu	REFSEQ hypothetical protein
VOG26402	2	2	Xu	REFSEQ hypothetical protein
VOG26403	2	2	Xu	REFSEQ hypothetical protein
VOG26404	2	2	Xu	REFSEQ hypothetical protein
VOG26405	2	2	Xu	REFSEQ hypothetical protein
VOG26406	2	2	Xu	REFSEQ hypothetical protein
VOG26407	2	2	Xu	REFSEQ hypothetical protein
VOG26408	2	2	Xu	REFSEQ hypothetical protein
VOG26409	2	2	Xu	REFSEQ hypothetical protein
VOG26410	2	2	Xu	REFSEQ hypothetical protein
VOG26411	2	2	Xu	REFSEQ hypothetical protein
VOG26412	2	2	Xu	REFSEQ hypothetical protein
VOG26413	2	2	Xu	REFSEQ hypothetical protein
VOG26414	2	2	Xu	REFSEQ hypothetical protein
VOG26415	2	2	Xu	REFSEQ hypothetical protein
VOG26416	2	2	Xu	REFSEQ hypothetical protein
VOG26417	2	2	Xu	REFSEQ hypothetical protein
VOG26418	2	2	Xu	REFSEQ hypothetical protein
VOG26419	2	2	Xu	REFSEQ hypothetical protein
VOG26420	2	2	Xu	REFSEQ hypothetical protein
VOG26421	2	2	Xu	REFSEQ hypothetical protein
VOG26422	2	2	Xu	REFSEQ hypothetical protein
VOG26423	2	2	Xu	REFSEQ hypothetical protein
VOG26424	2	2	Xu	REFSEQ hypothetical protein
VOG26425	2	2	Xu	REFSEQ hypothetical protein
VOG26426	2	2	Xu	REFSEQ hypothetical protein
VOG26427	2	2	Xu	REFSEQ hypothetical protein
VOG26428	2	2	Xu	REFSEQ hypothetical protein
VOG26429	2	2	Xu	REFSEQ hypothetical protein
VOG26430	2	2	Xu	REFSEQ hypothetical protein
VOG26431	2	2	Xu	REFSEQ hypothetical protein
VOG26432	2	2	Xu	REFSEQ hypothetical protein
VOG26433	2	2	Xu	REFSEQ hypothetical protein
VOG26434	2	2	Xu	REFSEQ hypothetical protein
VOG26435	2	2	Xu	REFSEQ hypothetical protein
VOG26436	2	2	Xu	REFSEQ hypothetical protein
VOG26437	2	2	Xu	REFSEQ DUF5049 domain-containing protein
VOG26438	2	2	Xu	REFSEQ hypothetical protein
VOG26439	2	2	Xu	REFSEQ hypothetical protein
VOG26440	2	2	Xu	REFSEQ hypothetical protein
VOG26441	2	2	Xu	REFSEQ hypothetical protein
VOG26442	2	2	Xu	REFSEQ hypothetical protein
VOG26443	2	2	Xu	REFSEQ hypothetical protein
VOG26444	2	2	Xu	REFSEQ hypothetical protein
VOG26445	2	2	Xu	REFSEQ hypothetical protein
VOG26446	2	2	Xu	REFSEQ hypothetical protein
VOG26447	2	2	Xu	REFSEQ hypothetical protein
VOG26448	2	2	Xu	REFSEQ hypothetical protein
VOG26449	2	2	Xu	REFSEQ Holliday junction resolvase
VOG26450	2	2	Xu	REFSEQ hypothetical protein
VOG26451	2	2	Xu	REFSEQ hypothetical protein
VOG26452	2	2	Xu	REFSEQ hypothetical protein
VOG26453	2	2	Xu	REFSEQ hypothetical protein
VOG26454	2	2	Xu	sp|Q25BG0|Y035_HIS1I Uncharacterized protein ORF35
VOG26455	2	2	Xu	REFSEQ hypothetical protein
VOG26456	2	2	Xu	REFSEQ hypothetical protein
VOG26457	2	2	Xu	REFSEQ prohead protease
VOG26458	2	2	Xu	REFSEQ portal protein
VOG26459	2	2	Xu	REFSEQ hypothetical protein
VOG26460	2	2	Xu	REFSEQ endonuclease III
VOG26461	2	2	Xu	REFSEQ tail length tape measure protein
VOG26462	2	2	Xu	REFSEQ major capsid protein
VOG26463	2	2	Xu	REFSEQ hypothetical protein
VOG26464	2	2	Xu	REFSEQ hypothetical protein
VOG26465	2	2	Xu	REFSEQ hypothetical protein
VOG26466	2	2	Xu	REFSEQ DNA binding protein
VOG26467	2	2	Xu	REFSEQ hypothetical protein
VOG26468	2	2	Xu	REFSEQ hypothetical protein
VOG26469	2	2	Xu	REFSEQ hypothetical protein
VOG26470	2	2	Xu	REFSEQ hypothetical protein
VOG26471	2	2	Xu	REFSEQ hypothetical protein
VOG26472	2	2	Xu	REFSEQ hypothetical protein
VOG26473	2	2	Xu	REFSEQ hypothetical protein
VOG26474	2	2	Xu	REFSEQ hypothetical protein
VOG26475	2	2	Xu	REFSEQ hypothetical protein
VOG26476	2	2	Xu	REFSEQ MazF-like growth inhibitor
VOG26477	2	2	Xu	REFSEQ hypothetical protein
VOG26478	2	2	Xu	REFSEQ hypothetical protein
VOG26479	2	2	Xu	REFSEQ hypothetical protein
VOG26480	2	2	Xu	REFSEQ hypothetical protein
VOG26481	2	2	Xu	REFSEQ hypothetical protein
VOG26482	2	2	Xu	REFSEQ hypothetical protein
VOG26483	2	2	Xu	REFSEQ hypothetical protein
VOG26484	2	2	Xu	REFSEQ hypothetical protein
VOG26485	2	2	Xu	REFSEQ hypothetical protein
VOG26486	2	2	Xu	REFSEQ hypothetical protein
VOG26487	2	2	Xu	REFSEQ hypothetical protein
VOG26488	2	2	Xu	REFSEQ hypothetical protein
VOG26489	2	2	Xu	REFSEQ hypothetical protein
VOG26490	2	2	Xu	REFSEQ hypothetical protein
VOG26491	2	2	Xu	REFSEQ gp20, hypothetical protein
VOG26492	2	2	Xu	REFSEQ gp22, hypothetical protein
VOG26493	2	2	Xu	REFSEQ gp21, hypothetical protein
VOG26494	2	2	Xu	REFSEQ gp19, hypothetical protein
VOG26495	2	2	Xu	REFSEQ toxin
VOG26496	2	2	Xu	REFSEQ hypothetical protein
VOG26497	2	2	Xu	REFSEQ gp25, conserved hypothetical protein
VOG26498	2	2	Xu	REFSEQ hypothetical protein
VOG26499	2	2	Xu	REFSEQ hypothetical protein
VOG26500	2	2	Xu	REFSEQ hypothetical protein
VOG26501	2	2	Xu	REFSEQ endolysin
VOG26502	2	2	Xu	REFSEQ hypothetical protein
VOG26503	2	2	Xu	REFSEQ hypothetical protein
VOG26504	2	2	Xu	REFSEQ hypothetical protein
VOG26505	2	2	Xu	REFSEQ hypothetical protein
VOG26506	2	2	Xu	REFSEQ integrase
VOG26507	2	2	Xu	REFSEQ hypothetical protein
VOG26508	2	2	Xu	REFSEQ hypothetical protein
VOG26509	2	2	Xu	REFSEQ hypothetical protein
VOG26510	2	2	Xu	REFSEQ hypothetical protein
VOG26511	2	2	Xu	REFSEQ hypothetical protein
VOG26512	2	2	Xu	REFSEQ hypothetical protein
VOG26513	2	2	Xu	REFSEQ hypothetical protein
VOG26514	2	2	Xu	REFSEQ hypothetical protein
VOG26515	2	2	Xu	REFSEQ IS1182-like element ISSau3 family transposase
VOG26516	2	2	Xu	REFSEQ hypothetical protein
VOG26517	2	2	Xu	REFSEQ cycloalternan hydrolase / pectin lyase
VOG26518	2	2	Xu	REFSEQ hypothetical protein
VOG26519	2	2	Xu	REFSEQ hypothetical protein
VOG26520	2	2	Xu	REFSEQ hypothetical protein
VOG26521	2	2	Xh	sp|C1IBY4|KUN1_TABYA Tabkunin 1
VOG26522	2	2	Xu	REFSEQ putative caspase-2
VOG26523	2	2	Xu	REFSEQ similar to CG3838 gene product
VOG26524	2	2	Xu	sp|Q196Y3|077R_IIV3 Uncharacterized protein 077R
VOG26525	2	2	Xu	REFSEQ hypothetical protein
VOG26526	2	2	Xu	REFSEQ hypothetical protein
VOG26527	2	2	Xu	REFSEQ hypothetical protein
VOG26528	2	2	Xu	REFSEQ hypothetical protein
VOG26529	2	2	Xu	REFSEQ hypothetical protein
VOG26530	2	2	Xu	REFSEQ hypothetical protein
VOG26531	2	2	Xu	REFSEQ hypothetical protein
VOG26532	2	2	Xu	REFSEQ hypothetical protein
VOG26533	2	2	Xu	REFSEQ hypothetical protein
VOG26534	2	2	Xu	REFSEQ hypothetical protein
VOG26535	2	2	Xu	REFSEQ hypothetical protein
VOG26536	2	2	Xu	REFSEQ hypothetical protein
VOG26537	2	2	Xu	REFSEQ hypothetical protein
VOG26538	2	2	Xu	REFSEQ hypothetical protein
