L1	L2	L3	L4	ID	Function	EC
21_Cellular response to stress	Cellular response to osmotic stress			K10804	tesA; acyl-CoA thioesterase I	3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5
21_Cellular response to stress	Cellular response to osmotic stress			K13278	ASPG; 60kDa lysophospholipase	3.1.1.5 3.1.1.47 3.5.1.1
21_Cellular response to stress	Cellular response to osmotic stress			K13333	PLB; lysophospholipase	3.1.1.5
21_Cellular response to stress	Cellular response to osmotic stress			K13334	CLC; eosinophil lysophospholipase (galectin-10)	3.1.1.5
21_Cellular response to stress	Cellular response to osmotic stress			K14621	PLB1, PLB; phospholipase B1, membrane-associated	3.1.1.4 3.1.1.5
21_Cellular response to stress	Cellular response to osmotic stress			K01048	pldB; lysophospholipase	3.1.1.5
21_Cellular response to stress	Cellular response to osmotic stress			K07638	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07639	rstB; two-component system, OmpR family, sensor histidine kinase RstB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07640	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07641	creC; two-component system, OmpR family, sensor histidine kinase CreC	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07642	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07643	basS; two-component system, OmpR family, sensor histidine kinase BasS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07644	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07645	qseC; two-component system, OmpR family, sensor histidine kinase QseC	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07646	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07647	torS; two-component system, OmpR family, sensor histidine kinase TorS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07649	tctE; two-component system, OmpR family, sensor histidine kinase TctE	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07650	cssS; two-component system, OmpR family, sensor histidine kinase CssS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07651	resE; two-component system, OmpR family, sensor histidine kinase ResE	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07653	mprB; two-component system, OmpR family, sensor histidine kinase MprB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07654	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07655	prrB; two-component system, OmpR family, sensor histidine kinase PrrB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07656	trcS; two-component system, OmpR family, sensor histidine kinase TrcS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07673	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07675	uhpB; two-component system, NarL family, sensor histidine kinase UhpB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07676	rcsD; two-component system, NarL family, sensor histidine kinase RcsD	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07677	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07678	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07679	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07680	comP; two-component system, NarL family, sensor histidine kinase ComP	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07681	vraS; two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07682	devS; two-component system, NarL family, sensor histidine kinase DevS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07683	nreB; two-component system, NarL family, sensor histidine kinase NreB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07697	kinB; two-component system, sporulation sensor kinase B	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07698	kinC; two-component system, sporulation sensor kinase C	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07700	dpiB, citA; two-component system, CitB family, cit operon sensor histidine kinase CitA	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07701	dcuS; two-component system, CitB family, sensor histidine kinase DcuS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07704	lytS; two-component system, LytTR family, sensor histidine kinase LytS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07708	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07709	zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07710	atoS; two-component system, NtrC family, sensor histidine kinase AtoS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07711	glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07716	pleC; two-component system, cell cycle sensor histidine kinase PleC	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07717	ycbA, glnK; two-component system, sensor histidine kinase YcbA	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07718	yesM; two-component system, sensor histidine kinase YesM	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07768	senX3; two-component system, OmpR family, sensor histidine kinase SenX3	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07769	nblS; two-component system, OmpR family, sensor histidine kinase NblS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07777	degS; two-component system, NarL family, sensor histidine kinase DegS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K07778	desK; two-component system, NarL family, sensor histidine kinase DesK	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K08082	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K08475	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K08479	sasA; two-component system, OmpR family, clock-associated histidine kinase SasA	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K10125	dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K10681	saeS; two-component system, OmpR family, sensor histidine kinase SaeS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K10715	rpfC; two-component system, sensor histidine kinase RpfC	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K10909	luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ	2.7.13.3 3.1.3.-
21_Cellular response to stress	Cellular response to osmotic stress			K10916	cqsS; two-component system, CAI-1 autoinducer sensor kinase/phosphatase CqsS	2.7.13.3 3.1.3.-
21_Cellular response to stress	Cellular response to osmotic stress			K10942	flrB, fleS, flaL; two-component system, sensor histidine kinase FlrB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11231	SLN1; osomolarity two-component system, sensor histidine kinase SLN1	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11328	nrsS, rppB; two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11354	cph1; two-component system, chemotaxis family, sensor kinase Cph1	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11356	cikA; two-component system, sensor histidine kinase and response regulator	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11357	divJ; two-component system, cell cycle sensor histidine kinase DivJ	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11520	manS; two-component system, OmpR family, manganese sensing sensor histidine kinase	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11527	K11527; two-component system, sensor histidine kinase and response regulator	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11614	yufL, malK; two-component system, CitB family, sensor histidine kinase MalK	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11617	liaS; two-component system, NarL family, sensor histidine kinase LiaS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11623	ydfH; two-component system, NarL family, sensor histidine kinase YdfH	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11629	bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11633	yxdK; two-component system, OmpR family, sensor histidine kinase YxdK	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11637	citS; two-component system, CitB family, sensor histidine kinase CitS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11640	natK; two-component system, LytTR family, sensor histidine kinase NatK	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11691	K11691, dctS; two-component system, CitB family, sensor histidine kinase DctS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K11711	dctS; two-component system, LuxR family, sensor histidine kinase DctS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K13040	ttrS; two-component system, LuxR family, sensor histidine kinase TtrS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K13532	kinD; two-component system, sporulation sensor kinase D	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K13533	kinE; two-component system, sporulation sensor kinase E	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K13598	ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K14489	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor)	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02476	K02476; two-component system, CitB family, sensor kinase	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02478	K02478; two-component system, LytTR family, sensor kinase	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02480	K02480; two-component system, NarL family, sensor kinase	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02482	flgS; two-component system, NtrC family, sensor kinase	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02484	K02484; two-component system, OmpR family, sensor kinase	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02486	K02486; two-component system, sensor kinase	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02489	hk1; two-component system, glycerol uptake and utilization sensor kinase	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02491	kinA; two-component system, sporulation sensor kinase A	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02668	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA	2.7.13.3
21_Cellular response to stress	Cellular response to osmotic stress			K02515	HSL1; serine/threonine-protein kinase HSL1, negative regulator of Swe1 kinase	2.7.11.-
21_Cellular response to stress	Cellular response to osmotic stress			K06128	LYPLA1; lysophospholipase I	3.1.1.5
21_Cellular response to stress	Cellular response to osmotic stress			K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	2.7.13.3
21_Cellular response to stress	Cellular response to oxidative stress			K10563	mutM, fpg; formamidopyrimidine-DNA glycosylase	3.2.2.23 4.2.99.18
21_Cellular response to stress	Cellular response to oxidative stress			K01248		
21_Cellular response to stress	Cellular response to oxidative stress			K00956	cysN; sulfate adenylyltransferase subunit 1	2.7.7.4
21_Cellular response to stress	Cellular response to oxidative stress			K01249		
21_Cellular response to stress	Cellular response to oxidative stress			K00957	cysD; sulfate adenylyltransferase subunit 2	2.7.7.4
21_Cellular response to stress	Cellular response to oxidative stress			K03575	mutY; A/G-specific adenine glycosylase	3.2.2.31
21_Cellular response to stress	Cellular response to oxidative stress			K00958	sat, met3; sulfate adenylyltransferase	2.7.7.4
21_Cellular response to stress	Cellular response to oxidative stress			K03648	UNG, UDG; uracil-DNA glycosylase	3.2.2.27
21_Cellular response to stress	Cellular response to oxidative stress			K00860	cysC; adenylylsulfate kinase	2.7.1.25
21_Cellular response to stress	Cellular response to oxidative stress			K00985		
21_Cellular response to stress	Cellular response to oxidative stress			K03649	mug; double-stranded uracil-DNA glycosylase	3.2.2.28
21_Cellular response to stress	Cellular response to oxidative stress			K13811	PAPSS; 3'-phosphoadenosine 5'-phosphosulfate synthase	2.7.7.4 2.7.1.25
21_Cellular response to stress	Cellular response to oxidative stress			K03653	K03653; N-glycosylase/DNA lyase	3.2.2.- 4.2.99.18
21_Cellular response to stress	Cellular response to oxidative stress			K03660	OGG1; N-glycosylase/DNA lyase	3.2.2.- 4.2.99.18
21_Cellular response to stress	Cellular response to oxidative stress			K05522	nei; endonuclease VIII	3.2.2.- 4.2.99.18
21_Cellular response to stress	Cellular response to oxidative stress			K10567	NEIL1; endonuclease VIII-like 1	3.2.2.- 4.2.99.18
21_Cellular response to stress	Cellular response to oxidative stress			K10568	NEIL2; endonuclease VIII-like 2	3.2.2.- 4.2.99.18
21_Cellular response to stress	Cellular response to oxidative stress			K10800	SMUG1; single-strand selective monofunctional uracil DNA glycosylase	3.2.2.-
21_Cellular response to stress	Cellular response to oxidative stress			K10801	MBD4; methyl-CpG-binding domain protein 4	3.2.2.-
21_Cellular response to stress	Cellular response to oxidative stress			K00955	cysNC; bifunctional enzyme CysN/CysC	2.7.7.4 2.7.1.25
21_Cellular response to stress	Cellular response to oxidative stress			K10861	UDG2, CCNO; uracil-DNA glycosylase 2	3.2.2.-
21_Cellular response to stress	Cellular response to stress			K05919	dfx; superoxide reductase	1.15.1.2
21_Cellular response to stress	Cellular response to stress			K01741	E4.2.99.18; DNA-(apurinic or apyrimidinic site) lyase	4.2.99.18
