L1	L2	L3	L4	KO	Function	EC	Count
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	2-Aminoethylphosphonate transporter [mD:m00302]	K11083	phnU; 2-aminoethylphosphonate transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	2-Aminoethylphosphonate transporter [mD:m00302]	K11084	phnT; 2-aminoethylphosphonate transport system ATP-binding protein		1
07_Nucleic acid metabolism	Purine metabolism			K11175	purN; phosphoribosylglycinamide formyltransferase 1	2.1.2.2	1
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Phosphocarrier protein hpr	K11183	fruB, fpr; multiphosphoryl transfer protein	2.7.1.202	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K11210	fosB; metallothiol transferase	2.5.1.-	1
21_Cellular response to stress	Response to nitrosative stress			K11210	fosB; metallothiol transferase	2.5.1.-	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K11211	kdkA; 3-deoxy-D-manno-octulosonic acid kinase	2.7.1.166	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K11211	kdkA; 3-deoxy-D-manno-octulosonic acid kinase	2.7.1.166	1
21_Cellular response to stress	Cellular response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	1
21_Cellular response to stress	Response to osmotic stress			K11383	kinB; two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	1
12_Transporters	ABC transporters, prokaryotic type	 metallic cation, iron-siderophore and vitamin b12 transporters	Manganese/iron transporter [mD:m00317]	K11604	sitA; manganese/iron transport system substrate-binding protein		1
21_Cellular response to stress	Cellular response to osmotic stress			K11617	liaS; two-component system, NarL family, sensor histidine kinase LiaS	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K11617	liaS; two-component system, NarL family, sensor histidine kinase LiaS	2.7.13.3	1
21_Cellular response to stress	Response to osmotic stress			K11617	liaS; two-component system, NarL family, sensor histidine kinase LiaS	2.7.13.3	1
12_Transporters	ABC transporters, prokaryotic type	ABC-2 type and other transporters	Bacitracin transporter [mD:m00314]	K11631	bceA, vraD; bacitracin transport system ATP-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	ABC-2 type and other transporters	Bacitracin transporter [mD:m00314]	K11632	bceB, vraE; bacitracin transport system permease protein		1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K11693	femX, fmhB; peptidoglycan pentaglycine glycine transferase (the first glycine)	2.3.2.16	1
12_Transporters	ABC transporters, prokaryotic type	ABC-2 type and other transporters	Lipopolysaccharide transporter [mD:m00320]	K11720	lptG; lipopolysaccharide export system permease protein		1
07_Nucleic acid metabolism	Pyrimidine metabolism			K11751	ushA; 5'-nucleotidase / UDP-sugar diphosphatase	3.1.3.5 3.6.1.45	1
07_Nucleic acid metabolism	Purine metabolism			K11751	ushA; 5'-nucleotidase / UDP-sugar diphosphatase	3.1.3.5 3.6.1.45	1
02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K11755	hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase	3.5.4.19 3.6.1.31	1
06_Amino acid utilization biosynthesis metabolism	Histidine biosynthesis, pRpp => histidine			K11755	hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase	3.5.4.19 3.6.1.31	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K11938	cof; HMP-PP phosphatase	3.6.1.-	1
21_Cellular response to stress	Cellular response to stress			K12132	prkC, stkP; eukaryotic-like serine/threonine-protein kinase	2.7.11.1	1
21_Cellular response to stress	Regulation of translational initiation in response to osmotic stress			K12132	prkC, stkP; eukaryotic-like serine/threonine-protein kinase	2.7.11.1	1
21_Cellular response to stress	Response to osmotic stress			K12132	prkC, stkP; eukaryotic-like serine/threonine-protein kinase	2.7.11.1	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K12251	aguB; N-carbamoylputrescine amidase	3.5.1.53	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K12253	aruI; 5-guanidino-2-oxopentanoate decarboxylase	4.1.1.75	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K12267	msrAB; peptide methionine sulfoxide reductase msrA/msrB	1.8.4.11 1.8.4.12	1
21_Cellular response to stress	Cellular response to stress			K12267	msrAB; peptide methionine sulfoxide reductase msrA/msrB	1.8.4.11 1.8.4.12	1
21_Cellular response to stress	Response to nitrosative stress			K12267	msrAB; peptide methionine sulfoxide reductase msrA/msrB	1.8.4.11 1.8.4.12	1
21_Cellular response to stress	Response to oxidative stress			K12267	msrAB; peptide methionine sulfoxide reductase msrA/msrB	1.8.4.11 1.8.4.12	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K12308	bgaB, lacA; beta-galactosidase	3.2.1.23	1
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Lactose		K12308	bgaB, lacA; beta-galactosidase	3.2.1.23	1
20_Hydrolysis of polymers	Galactose			K12308	bgaB, lacA; beta-galactosidase	3.2.1.23	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K12524	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K12524	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K12524	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Methionine biosynthesis			K12524	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K12524	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K12524	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Methionine biosynthesis			K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K12525	metL; bifunctional aspartokinase / homoserine dehydrogenase 2	2.7.2.4 1.1.1.3	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12944	nudI; nucleoside triphosphatase	3.6.1.-	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K12972	ghrA; glyoxylate/hydroxypyruvate reductase	1.1.1.79 1.1.1.81	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K12974	lpxP; KDO2-lipid IV(A) palmitoleoyltransferase	2.3.1.242	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12974	lpxP; KDO2-lipid IV(A) palmitoleoyltransferase	2.3.1.242	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
20_Hydrolysis of polymers	Mannose			K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
21_Cellular response to stress	Response to osmotic stress			K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
12_Transporters	Major Facilitator superfamily (MFS)	Organic acid transporters	Anion:cation symporter (Acs) family [tc:2.A.1.14]	K13021	ttuB; MFS transporter, ACS family, tartrate transporter		1
21_Cellular response to stress	Cellular response to osmotic stress			K13040	ttrS; two-component system, LuxR family, sensor histidine kinase TtrS	2.7.13.3	1
21_Cellular response to stress	Regulation of response to osmotic stress			K13040	ttrS; two-component system, LuxR family, sensor histidine kinase TtrS	2.7.13.3	1
21_Cellular response to stress	Response to osmotic stress			K13040	ttrS; two-component system, LuxR family, sensor histidine kinase TtrS	2.7.13.3	1
01_Fermentation	Glutamate degradation V (via hydroxyglutarate)			K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	4.1.3.27 2.4.2.18	1
01_Fermentation	Pyruvate fermentation to butanol			K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	4.1.3.27 2.4.2.18	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to butanoate		K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	4.1.3.27 2.4.2.18	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	4.1.3.27 2.4.2.18	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	4.1.3.27 2.4.2.18	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum solventogenic fermentation		K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	4.1.3.27 2.4.2.18	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	4.1.3.27 2.4.2.18	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	4.1.3.27 2.4.2.18	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K13497	trpGD; anthranilate synthase/phosphoribosyltransferase	4.1.3.27 2.4.2.18	1
02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K13530	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase	2.1.1.-	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K13530	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase	2.1.1.-	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K13663	gumF; acyltransferase	2.3.1.-	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K13663	gumF; acyltransferase	2.3.1.-	1
14_Methanogenesis	From acetate			K13788	pta; phosphate acetyltransferase	2.3.1.8	1
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfolactate degradation		K13788	pta; phosphate acetyltransferase	2.3.1.8	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K13797	rpoBC; DNA-directed RNA polymerase subunit beta-beta'	2.7.7.6	1
07_Nucleic acid metabolism	Purine metabolism			K13797	rpoBC; DNA-directed RNA polymerase subunit beta-beta'	2.7.7.6	1
07_Nucleic acid metabolism	Pyrimidine metabolism			K13799	panC-cmk; pantoate ligase / CMP/dCMP kinase	6.3.2.1 2.7.4.25	1
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	1.5.5.2 1.2.1.88	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	1.5.5.2 1.2.1.88	1
21_Cellular response to stress	Response to osmotic stress			K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase	1.5.5.2 1.2.1.88	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K13853	aroG, aroA; 3-deoxy-7-phosphoheptulonate synthase / chorismate mutase	2.5.1.54 5.4.99.5	1
05_Fatty acid oxidation	Fatty acid beta-oxidation I			K14155	patB, malY; cysteine-S-conjugate beta-lyase	4.4.1.13	1
05_Fatty acid oxidation	Fatty acid activation			K14155	patB, malY; cysteine-S-conjugate beta-lyase	4.4.1.13	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K14155	patB, malY; cysteine-S-conjugate beta-lyase	4.4.1.13	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K14481	styA; styrene monooxygenase	1.14.14.11	1
21_Cellular response to stress	Cellular response to stress			K14481	styA; styrene monooxygenase	1.14.14.11	1
06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K14682	argAB; amino-acid N-acetyltransferase	2.3.1.1	1
16_Embden Meyerhof-Parnos (EMP)	EMP			K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5.4.2.12	1
16_Embden Meyerhof-Parnos (EMP)	Glycolysis III (EMP)			K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5.4.2.12	1
16_Embden Meyerhof-Parnos (EMP)	EMP  in archea			K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5.4.2.12	1
17_Gluconeogenesis	Gluconeogenesis in archea			K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5.4.2.12	1
16_Embden Meyerhof-Parnos (EMP)	EMP			K15634	gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	5.4.2.11	1
16_Embden Meyerhof-Parnos (EMP)	Glycolysis III (EMP)			K15634	gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	5.4.2.11	1
16_Embden Meyerhof-Parnos (EMP)	EMP  in archea			K15634	gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	5.4.2.11	1
17_Gluconeogenesis	Gluconeogenesis in archea			K15634	gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	5.4.2.11	1
