L1	L2	L3	L4	ID	Function	EC	Gene
21_Cellular response to stress	Cellular response to stress			K09587	steroid 22-alpha-hydroxylase	1.14.13.-	CYP90B1, DWF4
21_Cellular response to stress	Cellular response to stress			K09754	5-O-(4-coumaroyl)-D-quinate 3'-monooxygenase	1.14.14.96	CYP98A, C3'H
21_Cellular response to stress	Cellular response to stress			K10215	monooxygenase	1.14.13.-	ethA
21_Cellular response to stress	Cellular response to stress			K10437	phenylacetate 2-hydroxylase	1.14.14.54	PHAA, PHACA, CYP504A1
21_Cellular response to stress	Cellular response to stress			K10616	p-cymene methyl-monooxygenase	1.14.15.25	cymAa
21_Cellular response to stress	Cellular response to stress			K11812	tryptophan N-monooxygenase	1.14.14.156	CYP79B1_2
21_Cellular response to stress	Cellular response to stress			K11813	tryptophan N-monooxygenase	1.14.14.156	CYP79B3
21_Cellular response to stress	Cellular response to stress			K11816	indole-3-pyruvate monooxygenase	1.14.13.168	YUCCA
21_Cellular response to stress	Cellular response to stress			K12153	phenylalanine N-monooxygenase	1.14.14.40	CYP79A2
21_Cellular response to stress	Cellular response to stress			K12154	homomethionine N-monooxygenase	1.14.14.42	CYP79F1
21_Cellular response to stress	Cellular response to stress			K12155	homomethionine N-monooxygenase	1.14.14.42	CYP79F2
21_Cellular response to stress	Cellular response to stress			K12639	cytochrome P450 family 724 subfamily B1	1.14.13.-	CYP724B1, D11
21_Cellular response to stress	Cellular response to stress			K13267	flavonoid 6-hydroxylase	1.14.13.-	CYP71D9, F6H
21_Cellular response to stress	Cellular response to stress			K13401	valine N-monooxygenase	1.14.14.38	CYP79D1_2
21_Cellular response to stress	Cellular response to stress			K14481	styrene monooxygenase	1.14.14.11	styA
21_Cellular response to stress	Cellular response to stress			K14482	styrene monooxygenase reductase component	1.5.1.-	styB
21_Cellular response to stress	Cellular response to stress			K08319	L-threonate 2-dehydrogenase	1.1.1.411	ltnD
21_Cellular response to stress	Cellular response to stress			K08322	L-gulonate 5-dehydrogenase	1.1.1.380	rspB
21_Cellular response to stress	Cellular response to stress			K08325	NADP-dependent alcohol dehydrogenase	1.1.-.-	yqhD
21_Cellular response to stress	Cellular response to stress			K11146	short-chain dehydrogenase/reductase 3	1.1.1.300	DHRS3
21_Cellular response to stress	Cellular response to stress			K11147	dehydrogenase/reductase SDR family member 4	1.1.-.-	DHRS4
21_Cellular response to stress	Cellular response to stress			K11148	dehydrogenase/reductase SDR family member 4-like protein 2	1.1.-.-	DHRS4L2
21_Cellular response to stress	Cellular response to stress			K11149	dehydrogenase/reductase SDR family member 9	1.1.-.-	DHRS9
21_Cellular response to stress	Cellular response to stress			K11163	dehydrogenase/reductase SDR family member 1	1.1.-.-	DHRS1
21_Cellular response to stress	Cellular response to stress			K11164	dehydrogenase/reductase SDR family member 2	1.1.-.-	DHRS2
21_Cellular response to stress	Cellular response to stress			K11165	dehydrogenase/reductase SDR family member 7	1.1.-.-	DHRS7
21_Cellular response to stress	Cellular response to stress			K11166	dehydrogenase/reductase SDR family member 7B	1.1.-.-	DHRS7B
21_Cellular response to stress	Cellular response to stress			K11167	dehydrogenase/reductase SDR family member 7C	1.1.-.-	DHRS7C
21_Cellular response to stress	Cellular response to stress			K11168	dehydrogenase/reductase SDR family member 12	1.1.-.-	DHRS12
21_Cellular response to stress	Cellular response to stress			K11169	dehydrogenase/reductase SDR family member 13	1.1.-.-	DHRS13
21_Cellular response to stress	Cellular response to stress			K11170	dehydrogenase/reductase SDR family member X	1.1.-.-	DHRSX
21_Cellular response to stress	Cellular response to stress			K13549	2-deoxy-scyllo-inosamine dehydrogenase (SAM-dependent)	1.1.99.38	btrN
21_Cellular response to stress	Cellular response to stress			K09581	protein disulfide-isomerase A2	5.3.4.1	PDIA2
21_Cellular response to stress	Cellular response to stress			K09582	protein disulfide-isomerase A4	5.3.4.1	PDIA4, ERP72
21_Cellular response to stress	Cellular response to stress			K09583	protein disulfide-isomerase A5	5.3.4.1	PDIA5
21_Cellular response to stress	Cellular response to stress			K09584	protein disulfide-isomerase A6	5.3.4.1	PDIA6, TXNDC7
21_Cellular response to stress	Cellular response to stress			K09585	thioredoxin domain-containing protein 10	5.3.4.1	TXNDC10
21_Cellular response to stress	Cellular response to stress			K13996	protein disulfide-isomerase	5.3.4.1	EPS1
21_Cellular response to stress	Cellular response to stress			K01829	protein disulfide-isomerase	5.3.4.1	
21_Cellular response to stress	Cellular response to stress			K03981	thiol:disulfide interchange protein DsbC	5.3.4.1	dsbC
21_Cellular response to stress	Cellular response to stress			K04441	p38 MAP kinase	2.7.11.24	P38
21_Cellular response to stress	Cellular response to stress			K04464	mitogen-activated protein kinase 7	2.7.11.24	MAPK7
21_Cellular response to stress	Cellular response to stress			K04468	nemo like kinase	2.7.11.24	NLK
21_Cellular response to stress	Cellular response to stress			K06855	mitogen-activated protein kinase 4/6	2.7.11.24	MAPK4_6
21_Cellular response to stress	Cellular response to stress			K08293	sporulation-specific mitogen-activated protein kinase SMK1	2.7.11.24	SMK1
21_Cellular response to stress	Cellular response to stress			K14512	mitogen-activated protein kinase 6	2.7.11.24	MPK6
21_Cellular response to stress	Cellular response to stress			K13531	methylated-DNA-[protein]-cysteine S-methyltransferase	2.1.1.63	adaB
21_Cellular response to stress	Cellular response to stress			K01810	glucose-6-phosphate isomerase	5.3.1.9	GPI, pgi
21_Cellular response to stress	Cellular response to stress			K11405	histone deacetylase 8	3.5.1.98	HDAC8
21_Cellular response to stress	Cellular response to stress			K11406	histone deacetylase 4/5	3.5.1.98	HDAC4_5
21_Cellular response to stress	Cellular response to stress			K11407	histone deacetylase 6	3.5.1.98	HDAC6
21_Cellular response to stress	Cellular response to stress			K11408	histone deacetylase 7	3.5.1.98	HDAC7
21_Cellular response to stress	Cellular response to stress			K11409	histone deacetylase 9	3.5.1.98	HDAC9
21_Cellular response to stress	Cellular response to stress			K11418	histone deacetylase 11	3.5.1.98	HDAC11
21_Cellular response to stress	Cellular response to stress			K11482	histone deacetylase HOS1	3.5.1.98	HOS1
21_Cellular response to stress	Cellular response to stress			K11483	histone deacetylase HOS2	3.5.1.98	HOS2
21_Cellular response to stress	Cellular response to stress			K11484	histone deacetylase HOS3	3.5.1.98	HOS3
21_Cellular response to stress	Cellular response to stress			K02216	serine/threonine-protein kinase CHEK1	2.7.11.1	CHEK1
21_Cellular response to stress	Cellular response to stress			K02218	casein kinase 1	2.7.11.1	CSNK1, CKI
21_Cellular response to stress	Cellular response to stress			K02861	receptor-interacting serine/threonine-protein kinase 1	2.7.11.1	RIPK1, RIP1
21_Cellular response to stress	Cellular response to stress			K03097	casein kinase II subunit alpha	2.7.11.1	CSNK2A
21_Cellular response to stress	Cellular response to stress			K03114	mitosis inhibitor protein kinase SWE1	2.7.11.1	SWE1
21_Cellular response to stress	Cellular response to stress			K04365	B-Raf proto-oncogene serine/threonine-protein kinase	2.7.11.1	BRAF
21_Cellular response to stress	Cellular response to stress			K04366	RAF proto-oncogene serine/threonine-protein kinase	2.7.11.1	RAF1
21_Cellular response to stress	Cellular response to stress			K04367	proto-oncogene serine/threonine-protein kinase mos	2.7.11.1	MOS
21_Cellular response to stress	Cellular response to stress			K04372	MAP kinase interacting serine/threonine kinase	2.7.11.1	MKNK, MNK
21_Cellular response to stress	Cellular response to stress			K04373	ribosomal protein S6 kinase alpha-1/2/3/6	2.7.11.1	RPS6KA
21_Cellular response to stress	Cellular response to stress			K04406	mitogen-activated protein kinase kinase kinase kinase 3	2.7.11.1	MAP4K3, GLK
21_Cellular response to stress	Cellular response to stress			K04407	mitogen-activated protein kinase kinase kinase kinase 4	2.7.11.1	MAP4K4, HGK
21_Cellular response to stress	Cellular response to stress			K04408	mitogen-activated protein kinase kinase kinase kinase 1	2.7.11.1	MAP4K1, HPK1
21_Cellular response to stress	Cellular response to stress			K04409	p21-activated kinase 1	2.7.11.1	PAK1
21_Cellular response to stress	Cellular response to stress			K04410	p21-activated kinase 2	2.7.11.1	PAK2
21_Cellular response to stress	Cellular response to stress			K04413	misshapen/NIK-related kinase	2.7.11.1	MINK
21_Cellular response to stress	Cellular response to stress			K04414	mitogen-activated protein kinase kinase kinase kinase 2	2.7.11.1	MAP4K2, GCK
21_Cellular response to stress	Cellular response to stress			K04429	thousand and one amino acid protein kinase	2.7.11.1	TAO
21_Cellular response to stress	Cellular response to stress			K04442	mitogen-activated protein kinase-activated protein kinase 5	2.7.11.1	MAPKAPK5, PRAK
21_Cellular response to stress	Cellular response to stress			K04443	mitogen-activated protein kinase-activated protein kinase 2	2.7.11.1	MAPKAPK2
21_Cellular response to stress	Cellular response to stress			K04444	mitogen-activated protein kinase-activated protein kinase 3	2.7.11.1	MAPKAPK3
21_Cellular response to stress	Cellular response to stress			K04445	ribosomal protein S6 kinase alpha-5	2.7.11.1	RPS6KA5, MSK1
21_Cellular response to stress	Cellular response to stress			K04456	RAC serine/threonine-protein kinase	2.7.11.1	AKT
21_Cellular response to stress	Cellular response to stress			K04514	Rho-associated protein kinase 1	2.7.11.1	ROCK1
21_Cellular response to stress	Cellular response to stress			K04688	ribosomal protein S6 kinase beta	2.7.11.1	RPS6KB
21_Cellular response to stress	Cellular response to stress			K04702	proto-oncogene serine/threonine-protein kinase Pim-1	2.7.11.1	PIM1
21_Cellular response to stress	Cellular response to stress			K04728	serine-protein kinase ATM	2.7.11.1	ATM, TEL1
21_Cellular response to stress	Cellular response to stress			K04730	interleukin-1 receptor-associated kinase 1	2.7.11.1	IRAK1
21_Cellular response to stress	Cellular response to stress			K04731	interleukin-1 receptor-associated kinase 2	2.7.11.1	IRAK2
21_Cellular response to stress	Cellular response to stress			K04732	interleukin-1 receptor-associated kinase 3	2.7.11.1	IRAK3
21_Cellular response to stress	Cellular response to stress			K04733	interleukin-1 receptor-associated kinase 4	2.7.11.1	IRAK4
21_Cellular response to stress	Cellular response to stress			K04757	serine/threonine-protein kinase RsbW	2.7.11.1	rsbW
21_Cellular response to stress	Cellular response to stress			K04981	transient receptor potential cation channel subfamily M member 6	2.7.11.1	TRPM6, CHAK2
21_Cellular response to stress	Cellular response to stress			K04982	transient receptor potential cation channel subfamily M member 7	2.7.11.1	TRPM7, CHAK1
21_Cellular response to stress	Cellular response to stress			K05688	PTEN induced putative kinase 1	2.7.11.1	PINK1
21_Cellular response to stress	Cellular response to stress			K05733	p21-activated kinase 3	2.7.11.1	PAK3, MRX30
21_Cellular response to stress	Cellular response to stress			K05734	p21-activated kinase 4	2.7.11.1	PAK4
21_Cellular response to stress	Cellular response to stress			K05735	p21-activated kinase 6	2.7.11.1	PAK6
21_Cellular response to stress	Cellular response to stress			K05736	p21-activated kinase 5	2.7.11.1	PAK5, PAK7
21_Cellular response to stress	Cellular response to stress			K05743	LIM domain kinase 1	2.7.11.1	LIMK1
21_Cellular response to stress	Cellular response to stress			K05744	LIM domain kinase 2	2.7.11.1	LIMK2
21_Cellular response to stress	Cellular response to stress			K06103	calcium/calmodulin-dependent serine protein kinase	2.7.11.1	CASK
21_Cellular response to stress	Cellular response to stress			K06228	fused	2.7.11.1	FU
21_Cellular response to stress	Cellular response to stress			K06272	integrin-linked kinase	2.7.11.1	ILK
21_Cellular response to stress	Cellular response to stress			K06276	3-phosphoinositide dependent protein kinase-1	2.7.11.1	PDPK1
21_Cellular response to stress	Cellular response to stress			K06379	stage II sporulation protein AB (anti-sigma F factor)	2.7.11.1	spoIIAB
21_Cellular response to stress	Cellular response to stress			K06632	wee1-like protein kinase	2.7.11.1	WEE1
21_Cellular response to stress	Cellular response to stress			K06633	membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase	2.7.11.1	PKMYT
21_Cellular response to stress	Cellular response to stress			K06637	mitotic checkpoint serine/threonine-protein kinase BUB1 beta	2.7.11.1	BUB1B, BUBR1, MAD3L
21_Cellular response to stress	Cellular response to stress			K06640	serine/threonine-protein kinase ATR	2.7.11.1	ATR
21_Cellular response to stress	Cellular response to stress			K06641	serine/threonine-protein kinase CHEK2	2.7.11.1	CHEK2
21_Cellular response to stress	Cellular response to stress			K06642	DNA-dependent protein kinase catalytic subunit	2.7.11.1	PRKDC
21_Cellular response to stress	Cellular response to stress			K06683	cell division control protein CDC15	2.7.11.1	CDC15
21_Cellular response to stress	Cellular response to stress			K07178	RIO kinase 1	2.7.11.1	RIOK1
21_Cellular response to stress	Cellular response to stress			K07179	RIO kinase 2	2.7.11.1	RIOK2
21_Cellular response to stress	Cellular response to stress			K08269	serine/threonine-protein kinase ULK2	2.7.11.1	ULK2, ATG1
21_Cellular response to stress	Cellular response to stress			K08282	non-specific serine/threonine protein kinase	2.7.11.1	
21_Cellular response to stress	Cellular response to stress			K08333	phosphoinositide-3-kinase, regulatory subunit 4	2.7.11.1	PIK3R4, VPS15
21_Cellular response to stress	Cellular response to stress			K08788	dystrophia myotonica-protein kinase	2.7.11.1	DMPK
