index	L1	L2	L3	L4	KO	Function	EC	Count
1626	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00145	argC; N-acetyl-gamma-glutamyl-phosphate reductase	1.2.1.38	3
2723	09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K14434	GALT-1; alpha 1,6-fucoside beta 1,4-galactosyltransferase	2.4.1.-	1
4316	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K14434	GALT-1; alpha 1,6-fucoside beta 1,4-galactosyltransferase	2.4.1.-	1
4539	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K14434	GALT-1; alpha 1,6-fucoside beta 1,4-galactosyltransferase	2.4.1.-	1
4682	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K14434	GALT-1; alpha 1,6-fucoside beta 1,4-galactosyltransferase	2.4.1.-	1
4869	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K14434	GALT-1; alpha 1,6-fucoside beta 1,4-galactosyltransferase	2.4.1.-	1
5216	20_Hydrolysis of polymers	Mannose			K14434	GALT-1; alpha 1,6-fucoside beta 1,4-galactosyltransferase	2.4.1.-	1
6762	21_Cellular response to stress	Response to osmotic stress			K14434	GALT-1; alpha 1,6-fucoside beta 1,4-galactosyltransferase	2.4.1.-	1
6186	21_Cellular response to stress	Response to osmotic stress			K11230	SSK2; mitogen-activated protein kinase kinase kinase	2.7.11.25	1
818	05_Fatty acid oxidation	Fatty acid beta-oxidation I			K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	2.3.1.129	1
845	05_Fatty acid oxidation	Fatty acid beta-oxidation II (core pathway)			K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	2.3.1.129	1
4181	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K00677	lpxA; UDP-N-acetylglucosamine acyltransferase	2.3.1.129	1
1719	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K01448	amiABC; N-acetylmuramoyl-L-alanine amidase	3.5.1.28	1
2650	09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K05365	mrcB; penicillin-binding protein 1B	2.4.1.129 3.4.16.4	1
4724	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K05365	mrcB; penicillin-binding protein 1B	2.4.1.129 3.4.16.4	1
1658	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	1
6179	21_Cellular response to stress	Response to nitrosative stress			K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	1
6285	21_Cellular response to stress	Response to osmotic stress			K05853	ATP2A; P-type Ca2+ transporter type 2A	7.2.2.10	3
1259	06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K00486	KMO; kynurenine 3-monooxygenase	1.14.13.9	1
4198	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K04478	sgtB; monofunctional glycosyltransferase	2.4.1.129	1
4421	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K04478	sgtB; monofunctional glycosyltransferase	2.4.1.129	1
4567	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K04478	sgtB; monofunctional glycosyltransferase	2.4.1.129	1
4751	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K04478	sgtB; monofunctional glycosyltransferase	2.4.1.129	1
5098	20_Hydrolysis of polymers	Mannose			K04478	sgtB; monofunctional glycosyltransferase	2.4.1.129	1
6644	21_Cellular response to stress	Response to osmotic stress			K04478	sgtB; monofunctional glycosyltransferase	2.4.1.129	1
2284	07_Nucleic acid metabolism	Purine metabolism			K01587	PAICS; phosphoribosylaminoimidazole carboxylase / phosphoribosylaminoimidazole-succinocarboxamide synthase	4.1.1.21 6.3.2.6	2
2132	07_Nucleic acid metabolism	Pyrimidine metabolism			K02825	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase	2.4.2.9	1
4884	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Murein		K00972	UAP1; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase	2.7.7.23 2.7.7.83	3
1234	06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K12235	SRR; serine racemase	5.1.1.18	1
3202	12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Polar amino acid transporter [mD:m00236]	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein		1
6284	21_Cellular response to stress	Response to osmotic stress			K05850	ATP2B; P-type Ca2+ transporter type 2B	7.2.2.10	2
2292	07_Nucleic acid metabolism	Purine metabolism			K01923	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	6.3.2.6	2
127	01_Fermentation	Mixed acid fermentation			K10251	HSD17B12, KAR, IFA38; 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase	1.1.1.62 1.1.1.330	1
169	01_Fermentation	Pyruvate fermentation to butanol			K10251	HSD17B12, KAR, IFA38; 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase	1.1.1.62 1.1.1.330	1
515	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K10251	HSD17B12, KAR, IFA38; 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase	1.1.1.62 1.1.1.330	1
586	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K10251	HSD17B12, KAR, IFA38; 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase	1.1.1.62 1.1.1.330	1
666	02_Homoacetogenesis	Glycolysis			K10251	HSD17B12, KAR, IFA38; 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase	1.1.1.62 1.1.1.330	1
2893	10_TCA cycle	TCA cycle			K00176	korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta	1.2.7.3	1
2936	10_TCA cycle	Reductive TCA cycle			K00176	korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta	1.2.7.3	1
1474	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K12252	aruH; arginine:pyruvate transaminase	2.6.1.84	2
1076	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
1139	06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
1318	06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
1702	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
1707	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
2049	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
2026	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K14259	kdaD, xacE, kdxD; 2-dehydro-3-deoxy-D-arabinonate dehydratase	4.2.1.141	1
5073	20_Hydrolysis of polymers	Xylose			K14259	kdaD, xacE, kdxD; 2-dehydro-3-deoxy-D-arabinonate dehydratase	4.2.1.141	1
212	01_Fermentation	Pyruvate fermentation to butanol			K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
376	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetone		K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
485	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
571	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
639	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum solventogenic fermentation		K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
829	05_Fatty acid oxidation	Fatty acid beta-oxidation I			K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
855	05_Fatty acid oxidation	Fatty acid beta-oxidation II (core pathway)			K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
1393	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00618	ARG2; amino-acid N-acetyltransferase	2.3.1.1	1
3335	12_Transporters	Major Facilitator superfamily (MFS)	Sugar transporters	Sugar porter (sp) family [tc:2.A.1.1]	K03444	ERD6, ESL1; MFS transporter, SP family, ERD6-like sugar transporter		1
1531	06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K05825	LYSN; 2-aminoadipate transaminase	2.6.1.-	1
1647	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K05825	LYSN; 2-aminoadipate transaminase	2.6.1.-	1
1815	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K05825	LYSN; 2-aminoadipate transaminase	2.6.1.-	1
908	06_Amino acid utilization biosynthesis metabolism	Lysine degradation Iv			K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
1078	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
1143	06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
1268	06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
1321	06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
1514	06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
1696	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
1806	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
1987	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
2476	08_Hydrocarbon degradation	Polycyclic aromatic hydrocarbon degradation			K00120	fgd2; F420-dependent hydroxymycolic acid dehydrogenase	1.1.98.-	2
5663	21_Cellular response to stress	Cellular response to stress			K11163	DHRS1; dehydrogenase/reductase SDR family member 1	1.1.-.-	1
2855	09_Carbohydrate Active enzyme - CAZy	Polysaccharide lyase			K01046	lip, TGL2; triacylglycerol lipase	3.1.1.3	1
34	01_Fermentation	Acetylene degradation			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
84	01_Fermentation	Heterolactic fermentation			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
96	01_Fermentation	Lysine fermentation to acetate and butyrate			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
153	01_Fermentation	Mixed acid fermentation			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
296	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
310	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate II		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
312	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
321	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate II		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
329	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
354	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate VII		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
501	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
773	02_Homoacetogenesis	Acetate formation from acetyl-coA I			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
1068	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
2296	07_Nucleic acid metabolism	Purine metabolism			K01945	purD; phosphoribosylamine---glycine ligase	6.3.4.13	2
780	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)				K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	2.7.7.38	1
4397	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	2.7.7.38	1
1034	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K01755	argH, ASL; argininosuccinate lyase	4.3.2.1	1
1442	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01755	argH, ASL; argininosuccinate lyase	4.3.2.1	1
784	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	Hexose			K10710	frlD; fructoselysine 6-kinase	2.7.1.218	1
4335	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K10710	frlD; fructoselysine 6-kinase	2.7.1.218	1
2658	09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K05841	E2.4.1.173; sterol 3beta-glucosyltransferase	2.4.1.173	1
2126	07_Nucleic acid metabolism	Pyrimidine metabolism			K02343	dnaX; DNA polymerase III subunit gamma/tau	2.7.7.7	4
2317	07_Nucleic acid metabolism	Purine metabolism			K02343	dnaX; DNA polymerase III subunit gamma/tau	2.7.7.7	4
3932	18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfolactate degradation		K06034	comD; sulfopyruvate decarboxylase subunit alpha	4.1.1.79	2
244	01_Fermentation	Succinate fermentation to butyrate			K15038	K15038; succinyl-CoA reductase	1.2.1.76	1
2228	07_Nucleic acid metabolism	Purine metabolism			K00759	APRT, apt; adenine phosphoribosyltransferase	2.4.2.7	1
1166	06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K11188	PRDX6; peroxiredoxin 6	1.11.1.7 1.11.1.27 3.1.1.-	1
3719	15_Methylotrophy	Methane oxidation to cO2			K11188	PRDX6; peroxiredoxin 6	1.11.1.7 1.11.1.27 3.1.1.-	1
5633	21_Cellular response to stress	Cellular response to stress			K11188	PRDX6; peroxiredoxin 6	1.11.1.7 1.11.1.27 3.1.1.-	1
6158	21_Cellular response to stress	Response to nitrosative stress			K11188	PRDX6; peroxiredoxin 6	1.11.1.7 1.11.1.27 3.1.1.-	1
6799	21_Cellular response to stress	Response to oxidative stress			K11188	PRDX6; peroxiredoxin 6	1.11.1.7 1.11.1.27 3.1.1.-	1
1130	06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00430	E1.11.1.7; peroxidase	1.11.1.7	1
3718	15_Methylotrophy	Methane oxidation to cO2			K00430	E1.11.1.7; peroxidase	1.11.1.7	1
6788	21_Cellular response to stress	Response to oxidative stress			K00430	E1.11.1.7; peroxidase	1.11.1.7	1
5423	21_Cellular response to stress	Cellular response to osmotic stress			K12813	DHX16; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	3.6.4.13	1
4251	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12551	sgtA; monofunctional glycosyltransferase	2.4.1.129	1
4474	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12551	sgtA; monofunctional glycosyltransferase	2.4.1.129	1
4617	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12551	sgtA; monofunctional glycosyltransferase	2.4.1.129	1
